unixtime	low	high	open	close	volume	intervallStart_datetime	EMA_12	EMA_26	MACD	Signal_Line	Histogram	Histogram_Delta_Percentage	Histogram_Extrems	MFI
1513512900	16949.0	16970.0	16957.56	16949.01	20.374976979999975	2017-12-17 13:15:00	16845.480697	16736.3611082	109.119588798	94.3572785105	14.7623102871	-0.112910677248	Maximum	94.74900402453497
1513513800	16900.02	16963.99	16949.01	16913.62	17.710384469999966	2017-12-17 13:30:00	16855.9636667	16749.4913964	106.472270212	96.7802768508	9.69199336133	-0.343463646758		89.96225282562199
1513514700	16847.05	16931.49	16914.21	16858.0	16.079675299999927	2017-12-17 13:45:00	16856.2769487	16757.5290708	98.7478779277	97.1737970662	1.57408086148	-0.837589564623		82.04916127611716
1513515600	16810.0	16858.0	16857.99	16849.85	14.530534869999938	2017-12-17 14:00:00	16855.2881874	16764.3676581	90.9205292384	95.9231435006	-5.00261426224	-4.17811770961		75.17145036971786
1513516500	16849.84	16947.04	16849.84	16937.91	11.318393559999954	2017-12-17 14:15:00	16867.9992355	16777.2226464	90.7765890489	94.8938326103	-4.11724356138	0.176981604908	Minimum	75.41666612923292
1513517400	16867.98	16937.91	16937.91	16910.88	12.331151479999955	2017-12-17 14:30:00	16874.5962762	16787.1231911	87.4730850366	93.4096830955	-5.93659805891	-0.441886536565	Maximum	69.57889985159737
1513518300	16900.0	16934.77	16910.87	16905.03	11.580926779999954	2017-12-17 14:45:00	16879.2783875	16795.8570288	83.4213587018	91.4120182168	-7.99065951498	-0.345999751993		69.61266063831712
1513519200	16880.0	16905.04	16905.04	16880.01	11.759206129999955	2017-12-17 15:00:00	16879.3909433	16802.0905822	77.3003610469	88.5896867828	-11.2893257359	-0.412815264468		63.536444488520615
1513520100	16846.24	16880.02	16880.0	16846.26	10.166702379999963	2017-12-17 15:15:00	16874.2938751	16805.362391	68.9314841258	84.6580462514	-15.7265621256	-0.393047068838		57.956005019606735
1513521000	16751.1	16865.57	16843.3	16795.67	12.637930899999942	2017-12-17 15:30:00	16862.1978943	16804.6444361	57.553458229	79.2371286469	-21.683670418	-0.378792786675		51.672562549829856
1513521900	16617.02	16795.67	16795.67	16712.7	15.658231999999938	2017-12-17 15:45:00	16839.1982183	16797.8337371	41.3644811505	71.6625991476	-30.2981179972	-0.397278108971		43.89431138238434
1513522800	16710.0	16795.57	16714.91	16719.24	11.161474219999947	2017-12-17 16:00:00	16820.7431078	16792.0119788	28.7311289534	63.0763051088	-34.3451761554	-0.133574572475		43.924721731303066
1513523700	16530.0	16719.24	16719.24	16581.0	19.68043299000005	2017-12-17 16:15:00	16783.8595527	16776.3814619	7.47809086215	51.9566622595	-44.4785713973	-0.295045662193		37.544499623474515
1513524600	16580.99	16710.0	16581.0	16681.5	19.158847709999975	2017-12-17 16:30:00	16768.1119292	16769.3532054	-1.24127619921	41.3170745677	-42.5583507669	0.0431718144278	Minimum	39.916278283826514
1513525500	16599.88	16696.99	16660.15	16674.01	16.04268027999994	2017-12-17 16:45:00	16753.6347093	16762.2907458	-8.65603641879	31.3224523704	-39.9784887892	0.0606194067962		30.33441561541983
1513526400	16674.0	16779.99	16674.01	16722.0	13.290403369999945	2017-12-17 17:00:00	16748.767831	16759.3062461	-10.5384150932	22.9502788777	-33.4886939709	0.162332169496		39.00508121154085
1513527300	16581.27	16729.63	16722.0	16636.81	11.901485309999956	2017-12-17 17:15:00	16731.5435493	16750.2324501	-18.6889007772	14.6224429467	-33.3113437239	0.00529582452905		39.92692847909242
1513528200	16575.0	16634.73	16620.88	16577.51	16.718747949999962	2017-12-17 17:30:00	16707.8460802	16737.4381945	-29.5921143384	5.77953148969	-35.3716458281	-0.0618498647572	Maximum	40.83953833809103
1513529100	16500.0	16576.26	16576.26	16500.02	18.770537480000023	2017-12-17 17:45:00	16675.8728371	16719.8516616	-43.978824515	-4.17213971125	-39.8066848038	-0.125384015129		32.86885676396487
1513530000	16500.01	16646.0	16500.02	16600.2	15.615105569999947	2017-12-17 18:00:00	16664.2308621	16710.9885755	-46.7577134053	-12.6892544501	-34.0684589553	0.144152317049	Minimum	40.94717513626268
1513530900	16500.0	16600.2	16600.2	16540.0	13.240699679999947	2017-12-17 18:15:00	16645.1184218	16698.3227551	-53.2043333233	-20.7922702247	-32.4120630986	0.0486196296354		34.22187505589616
1513531800	16539.99	16555.0	16539.99	16555.0	11.582872719999946	2017-12-17 18:30:00	16631.2540492	16687.7062547	-56.4522055289	-27.9242572856	-28.5279482434	0.119835471239		40.37733196637591
1513532700	16559.98	16597.23	16559.98	16596.8	9.944805319999963	2017-12-17 18:45:00	16625.9534263	16680.9724581	-55.0190318378	-33.343212196	-21.6758196418	0.240190024993		46.058438744760835
1513533600	16515.35	16593.94	16593.93	16534.93	10.922408479999952	2017-12-17 19:00:00	16611.9498222	16670.1544982	-58.204676019	-38.3155049606	-19.8891710584	0.0824258834475		46.1454366022576
1513534500	16518.01	16558.96	16534.93	16518.01	12.641987889999935	2017-12-17 19:15:00	16597.4975419	16658.8845354	-61.3869935282	-42.9298026741	-18.4571908541	0.0719979832277		46.576522638747626
1513535400	16454.0	16522.06	16518.01	16454.01	14.983400649999915	2017-12-17 19:30:00	16575.4225354	16643.7086439	-68.2861084596	-48.0010638312	-20.2850446284	-0.0990320677058	Maximum	39.46161080224951
1513536300	16210.05	16454.01	16454.0	16229.43	19.339804389999983	2017-12-17 19:45:00	16522.1929146	16613.0213369	-90.8284223408	-56.5665355331	-34.2618868077	-0.689022007854		38.763527113333005
1513537200	16155.0	16463.11	16228.88	16342.99	26.084607650000034	2017-12-17 20:00:00	16494.6232354	16593.0190157	-98.3957802553	-64.9323844776	-33.4633957777	0.0233055182999	Minimum	38.55167109689873
1513538100	16185.26	16400.0	16342.99	16194.01	21.253989330000024	2017-12-17 20:15:00	16448.3750454	16563.4627923	-115.087746937	-74.9634569696	-40.1242899679	-0.199050157206	Maximum	37.3735929596763
1513539000	16169.69	16227.96	16194.01	16184.9	18.243194859999978	2017-12-17 20:30:00	16407.840423	16535.421104	-127.580680983	-85.4869017722	-42.0937792105	-0.0490847126298		29.058334396129936
1513539900	16183.43	16320.33	16183.43	16261.58	16.760534039999946	2017-12-17 20:45:00	16385.3388195	16515.1365778	-129.7977583	-94.3490730778	-35.4486852225	0.157864038645	Minimum	36.592792765790044
1513540800	16261.58	16575.0	16261.58	16575.0	29.37478971000011	2017-12-17 21:00:00	16414.5174626	16519.5709053	-105.053442714	-96.489947005	-8.56349570881	0.758425576151		43.19767877071579
1513541700	16561.7	16617.5	16574.99	16562.0	22.468749169999967	2017-12-17 21:15:00	16437.2070838	16522.7138012	-85.5067174798	-94.2933011	8.78658362015	2.02605103324		53.2668695315538
1513542600	16425.83	16562.01	16562.01	16520.41	13.844808489999945	2017-12-17 21:30:00	16450.0075324	16522.5431493	-72.5356168836	-89.9417642567	17.4061473731	0.980991489476		44.64297421600245
1513543500	16462.92	16548.0	16520.41	16474.99	10.723229879999943	2017-12-17 21:45:00	16453.850989	16519.0206938	-65.1697048281	-84.987352371	19.8176475429	0.138543016908		44.98702459149773
1513544400	16388.17	16477.87	16474.99	16448.82	13.645372659999955	2017-12-17 22:00:00	16453.0769907	16513.8206424	-60.7436517381	-80.1386122444	19.3949605063	-0.021328819966	Maximum	39.86843963371983
1513545300	16409.42	16448.82	16448.82	16440.01	9.76217268999997	2017-12-17 22:15:00	16451.0666844	16508.3531874	-57.286503001	-75.5681903957	18.2816873947	-0.0574001226388		34.6756279943458
1513546200	16400.0	16441.56	16440.0	16400.01	13.349115879999948	2017-12-17 22:30:00	16443.2118099	16500.3277661	-57.1159562356	-71.8777435637	14.7617873281	-0.192536935489		34.715363414428936
1513547100	16357.0	16400.01	16400.01	16357.01	12.317573419999958	2017-12-17 22:45:00	16429.949993	16489.7116353	-59.7616423169	-69.4545233143	9.69288099743	-0.343380257283		34.3803668778375
1513548000	16300.0	16399.99	16357.01	16399.99	15.667970899999954	2017-12-17 23:00:00	16425.3407633	16483.0655882	-57.7248249468	-67.1085836408	9.38375869402	-0.0318916845774		34.44393777612417
1513548900	16399.98	16498.9	16399.99	16470.21	19.243348199999968	2017-12-17 23:15:00	16432.2437228	16482.1133224	-49.8695996574	-63.6607868441	13.7911871867	0.46968689588	Minimum	40.807442448587466
1513549800	16470.21	16661.8	16470.22	16661.8	22.29699677000004	2017-12-17 23:30:00	16467.5600731	16495.4234467	-27.86337358	-56.5013041913	28.6379306114	1.07653846066		40.829437009780364
1513550700	16521.11	16698.0	16661.8	16621.79	17.469470809999972	2017-12-17 23:45:00	16491.2877542	16504.7839321	-13.4961779514	-47.9002789433	34.4041009919	0.201347313074		50.839871603360855
1513551600	16211.0	16680.0	16621.8	16403.02	28.29064575000002	2017-12-18 00:00:00	16477.7080997	16497.2458631	-19.5377633939	-42.2277758334	22.6900124395	-0.340485239105	Maximum	51.56732313334463
1513552500	16210.07	16491.95	16403.02	16360.83	22.008551100000016	2017-12-18 00:15:00	16459.7268536	16487.1409843	-27.4141307533	-39.2650468174	11.8509160641	-0.477703412647		42.0872530693317
1513553400	16231.59	16383.77	16360.04	16365.32	10.176881769999966	2017-12-18 00:30:00	16445.2027223	16478.1172077	-32.9144854564	-37.9949345452	5.0804490888	-0.571303259486		34.59065237689133
1513554300	16350.75	16387.95	16365.31	16381.84	8.238550509999984	2017-12-18 00:45:00	16435.4546111	16470.9855627	-35.5309515577	-37.5021379477	1.97118639004	-0.612005483061		29.13389489283297
1513555200	16311.89	16395.1	16381.85	16349.69	8.253981679999987	2017-12-18 01:00:00	16422.2600556	16462.0007062	-39.7406506221	-37.9498404826	-1.79081013951	-1.90849355929		31.07321079316155
1513556100	16205.53	16349.68	16349.68	16206.79	10.666475709999984	2017-12-18 01:15:00	16389.1108163	16443.0962095	-53.9853931868	-41.1569510234	-12.8284421634	-6.16348533012		31.908952393790372
1513557000	15602.15	16204.47	16200.16	15850.01	29.657080730000075	2017-12-18 01:30:00	16306.1722291	16399.1638976	-92.9916684933	-51.5238945174	-41.4677739759	-2.23248711322		31.941200697881797
1513557900	15550.0	15929.85	15850.01	15554.92	17.36233721999998	2017-12-18 01:45:00	16190.5949631	16336.6273126	-146.032349506	-70.425585515	-75.6067639905	-0.823265556393		29.821933703375393
1513558800	15530.62	15849.78	15554.92	15671.0	18.72810127999998	2017-12-18 02:00:00	16110.6572765	16287.3215858	-176.664309279	-91.6733302677	-84.9909790108	-0.124118723313		36.05604966080411
1513559700	15577.0	15740.0	15668.92	15626.88	16.210986009999953	2017-12-18 02:15:00	16036.2300032	16238.3999868	-202.169983639	-113.772660942	-88.3973226969	-0.0400788851446		35.36731784568623
1513560600	15600.0	16099.99	15626.87	15968.23	13.873151769999971	2017-12-18 02:30:00	16025.7684642	16218.3873952	-192.618930974	-129.541914948	-63.0770160254	0.286437483614	Minimum	41.31105903955978
1513561500	15976.83	16312.9	15976.83	16065.41	9.690592909999989	2017-12-18 02:45:00	16031.867162	16207.0557363	-175.188574259	-138.671246811	-36.5173274487	0.421067613059		40.77245677993604
1513562400	16065.41	16397.95	16065.41	16292.54	9.228148869999984	2017-12-18 03:00:00	16071.9706756	16213.387904	-141.417228409	-139.22044313	-2.19678527854	0.939842660128		38.245840511247486
1513563300	16236.86	16292.54	16292.54	16250.0	3.768577459999997	2017-12-18 03:15:00	16099.3598024	16216.0999111	-116.740108686	-134.724376241	17.984267555	9.18662967686		34.40801297405268
1513564200	15901.49	16204.44	16204.44	16010.35	10.675274709999991	2017-12-18 03:30:00	16085.6659867	16200.8591769	-115.193190286	-130.81813905	15.624948764	-0.131187927661	Maximum	36.78603294125418
1513565100	15950.32	16084.68	16014.14	15963.09	5.167649659999992	2017-12-18 03:45:00	16066.8081426	16183.2466453	-116.438502762	-127.942211793	11.5037090309	-0.263760207817		40.3637414583421
1513566000	15956.03	16189.98	15966.36	16037.9	3.698750139999997	2017-12-18 04:00:00	16062.360736	16172.4802271	-110.119491137	-124.377667662	14.2581765245	0.239441686702	Minimum	47.460621178811834
1513566900	16037.89	16237.38	16037.89	16174.0	5.080492609999991	2017-12-18 04:15:00	16079.5360074	16172.5928029	-93.0567955206	-118.113493233	25.0566977128	0.757356396147		45.33224983204699
1513567800	15970.03	16189.99	16189.99	16067.81	3.453337499999997	2017-12-18 04:30:00	16077.7320063	16164.8311138	-87.099107553	-111.910616097	24.8115085443	-0.00978537440725	Maximum	46.25994561045285
1513568700	16026.03	16209.75	16088.99	16174.28	2.2325201699999995	2017-12-18 04:45:00	16092.5855438	16165.5310313	-72.9454875494	-104.117590388	31.1721028383	0.25635661301	Minimum	49.946604747583585
1513569600	16177.26	16251.01	16177.26	16205.43	3.2843228599999987	2017-12-18 05:00:00	16109.9462293	16168.4865105	-58.5402811357	-95.0021285373	36.4618474016	0.169694825874		54.369585863617104
1513570500	16190.64	16250.0	16205.44	16250.0	2.8977547699999997	2017-12-18 05:15:00	16131.4929633	16174.5245467	-43.0315834482	-84.6080195195	41.5764360713	0.140272340382		68.76864658109805
1513571400	16250.0	16300.0	16250.0	16290.01	11.834368649999995	2017-12-18 05:30:00	16155.8801997	16183.0790247	-27.1988250498	-73.1261806255	45.9273555758	0.104648688431		64.68569558488879
1513572300	16227.9	16290.01	16290.01	16229.84	1.853414990000001	2017-12-18 05:45:00	16167.2586305	16186.5428007	-19.2841701786	-62.3577785362	43.0736083575	-0.0621361100039	Maximum	68.71768668000226
1513573200	16197.16	16240.51	16229.78	16231.56	5.955979559999991	2017-12-18 06:00:00	16177.1511489	16189.877408	-12.7262591522	-52.4314746594	39.7052155072	-0.0782008514913		61.560255663561236
1513574100	16220.25	16374.44	16231.56	16373.0	4.460697349999993	2017-12-18 06:15:00	16207.2817414	16203.4420445	3.83969688448	-41.1772403506	45.0169372351	0.133778942138	Minimum	57.82460658996118
1513575000	16372.96	16385.0	16373.15	16379.3	4.763715709999994	2017-12-18 06:30:00	16233.7460889	16216.4685597	17.2775291425	-29.486286452	46.7638155944	0.0388049135872		54.870832833848745
1513575900	16379.29	16381.0	16379.3	16381.0	5.513161659999994	2017-12-18 06:45:00	16256.4005367	16228.6560738	27.7444629156	-18.0401365785	45.7845994941	-0.0209396108492	Maximum	51.96826623759115
1513576800	16327.71	16381.0	16380.99	16331.53	5.559285909999988	2017-12-18 07:00:00	16267.9589157	16236.2763646	31.6825510522	-8.09559905233	39.7781501046	-0.131189296311		50.65372110345962
1513577700	16331.53	16383.2	16331.53	16381.76	10.452166909999976	2017-12-18 07:15:00	16285.4667748	16247.0529302	38.4138445946	1.20628967704	37.2075549175	-0.0646232964651		62.98046308414086
1513578600	16383.23	16400.0	16383.23	16399.98	8.403207009999987	2017-12-18 07:30:00	16303.0841941	16258.3808613	44.7033327591	9.90569829346	34.7976344657	-0.0647696538294		65.81120695298361
1513579500	16399.92	16410.0	16399.99	16400.0	10.162762539999981	2017-12-18 07:45:00	16317.9943181	16268.8711679	49.1231501786	17.7491886705	31.3739615081	-0.0983880947702		67.9819995017239
1513580400	16347.1	16400.0	16400.0	16347.11	9.701649549999976	2017-12-18 08:00:00	16322.4736537	16274.6666369	47.8070168157	23.7607542995	24.0462625162	-0.233559889784		63.6180896553116
1513581300	16210.64	16353.68	16347.12	16245.49	7.630029299999975	2017-12-18 08:15:00	16310.6300147	16272.5054046	38.1246101432	26.6335254683	11.4910846749	-0.522125957529		55.09489243468236
1513582200	16200.95	16291.99	16242.6	16252.12	9.972779059999962	2017-12-18 08:30:00	16301.628474	16270.9953746	30.6330993867	27.4334402519	3.19965913477	-0.721552905989		49.49455829669242
1513583100	15903.01	16252.12	16252.11	16066.65	15.730778429999942	2017-12-18 08:45:00	16265.4779395	16255.8586802	9.61925934235	23.87060407	-14.2513447277	-5.45401967129		42.879540290993006
1513584000	16047.61	16229.98	16047.61	16200.01	11.517376539999955	2017-12-18 09:00:00	16255.4059488	16251.7217409	3.68420791907	19.8333248398	-16.1491169208	-0.133164429698		49.32249368887536
1513584900	16152.0	16211.0	16200.01	16152.1	11.379007459999954	2017-12-18 09:15:00	16239.5127259	16244.3423527	-4.82962676206	14.9007345195	-19.7303612815	-0.22176100268		59.736281616904805
1513585800	16060.1	16179.58	16152.1	16179.58	9.797636019999947	2017-12-18 09:30:00	16230.2923066	16239.5451414	-9.25283482548	10.0700206505	-19.322855476	0.0206537427139	Minimum	55.07450048656034
1513586700	16179.58	16300.0	16179.58	16260.02	14.081040279999936	2017-12-18 09:45:00	16234.8657979	16241.0617976	-6.19599972047	6.81681657628	-13.0128162967	0.326558317794		56.433288085816855
1513587600	16150.0	16260.02	16260.02	16150.01	14.950831629999929	2017-12-18 10:00:00	16221.8110597	16234.31722	-12.5061602539	2.95222121024	-15.4583814642	-0.18793511809	Maximum	49.08834094181049
1513588500	16085.11	16150.01	16150.0	16149.99	16.188228669999926	2017-12-18 10:15:00	16210.7616659	16228.0707592	-17.3090933185	-1.10004169551	-16.209051623	-0.0485607216127		42.352967973049836
1513589400	16148.0	16194.05	16150.0	16188.85	15.900808159999926	2017-12-18 10:30:00	16207.3906404	16225.1655178	-17.7748774197	-4.43500884034	-13.3398685793	0.177011160827	Minimum	49.83055666704956
1513590300	16188.0	16193.65	16188.85	16188.01	14.836903329999936	2017-12-18 10:45:00	16204.4090034	16222.4132572	-18.0042538246	-7.14885783719	-10.8553959874	0.18624415804		52.93227559669719
1513591200	16135.15	16188.01	16188.01	16156.02	15.487853089999922	2017-12-18 11:00:00	16196.9645413	16217.4952382	-20.5306968333	-9.82522563642	-10.7054711969	0.0138110844305		45.40792578584767
1513592100	16130.03	16193.65	16156.02	16188.0	12.91130563999994	2017-12-18 11:15:00	16195.5853811	16215.3104057	-19.7250245828	-11.8051854257	-7.91983915709	0.260206392467		47.54637875113483
1513593000	16187.0	16226.9	16188.0	16226.88	13.741579899999945	2017-12-18 11:30:00	16200.3999379	16216.1674127	-15.7674748186	-12.5976433043	-3.16983151433	0.59976061995		54.023665687601685
1513593900	16226.77	16279.44	16226.88	16276.01	11.511643099999946	2017-12-18 11:45:00	16212.0322551	16220.600197	-8.56794181454	-11.7917030063	3.22376119178	2.01701342081		60.34257763147877
1513594800	16276.0	16317.0	16276.01	16316.56	11.332283069999956	2017-12-18 12:00:00	16228.1134467	16227.7083305	0.405116143786	-9.3523391763	9.75745532009	2.02673018863		65.24617642467558
1513595700	16300.09	16319.97	16316.55	16300.09	14.491227599999936	2017-12-18 12:15:00	16239.1867626	16233.0699357	6.11682689582	-6.25850596188	12.3753328577	0.268295108892		70.7919409597136
1513596600	16164.01	16300.09	16300.09	16268.83	18.1877943	2017-12-18 12:30:00	16243.7472606	16235.7188293	8.02843130958	-3.40111850759	11.4295498172	-0.0764248567221	Maximum	62.87970078782118
1513597500	16269.46	16319.98	16275.96	16318.5	16.27898431999996	2017-12-18 12:45:00	16255.2476821	16241.8507679	13.3969141829	-0.0415119694853	13.4384261524	0.175761632556	Minimum	64.16528975851878
1513598400	16318.5	16435.0	16318.51	16421.97	16.45892498999994	2017-12-18 13:00:00	16280.8972694	16255.1929332	25.7043362155	5.10765766751	20.596678548	0.532670441792		70.74814661510592
1513599300	16412.3	16433.24	16421.97	16428.5	16.486409929999958	2017-12-18 13:15:00	16303.6053818	16268.0304937	35.5748881075	11.2011037555	24.373784352	0.183384218733		71.72314326387726
1513600200	16336.83	16428.69	16424.35	16375.0	17.541664809999975	2017-12-18 13:30:00	16314.5891692	16275.9541609	38.6350083864	16.6878846817	21.9471237047	-0.0995602739517	Maximum	70.83473856527527
1513601100	16325.0	16378.0	16375.0	16325.01	9.837287069999961	2017-12-18 13:45:00	16316.192374	16279.5879267	36.6044472557	20.6711971965	15.9332500592	-0.274016482815		69.90058978097204
1513602000	16302.01	16333.25	16325.01	16332.16	12.307752269999956	2017-12-18 14:00:00	16318.6489318	16283.4821544	35.1667774553	23.5703132483	11.596464207	-0.272184635029		64.17806898157363
1513602900	16207.0	16332.16	16332.16	16207.37	16.317070699999967	2017-12-18 14:15:00	16301.5290962	16277.844217	23.6848791506	23.5932264287	0.0916527218763	-0.992096494221		57.43953414147418
1513603800	16207.0	16339.7	16207.33	16306.85	14.350604479999944	2017-12-18 14:30:00	16302.3476968	16279.9927935	22.3549032236	23.3455617877	-0.990658564126	-11.8088286288		65.0270339227179
1513604700	16209.0	16302.79	16289.03	16210.0	11.287435339999963	2017-12-18 14:45:00	16288.1403588	16274.8081422	13.3322166343	21.342892757	-8.0106761227	-7.08621296256		57.745524234121305
1513605600	15767.78	16210.0	16210.0	15955.59	24.44076026000005	2017-12-18 15:00:00	16236.9787651	16251.1623538	-14.1835887178	14.2375964621	-28.4211851798	-2.54791340262		51.79882647313764
1513606500	15707.1	16000.0	15955.6	15852.74	24.01735661000001	2017-12-18 15:15:00	16177.865109	16221.6495869	-43.7844779399	2.63318158167	-46.4176595215	-0.633206329287		42.773932571358166
1513607400	15803.0	15999.99	15852.24	15983.74	18.360260139999987	2017-12-18 15:30:00	16147.9997076	16204.0266545	-56.026946955	-9.09884412566	-46.9281028293	-0.0109967480711		45.82977171783937
1513608300	15961.72	16149.12	15983.74	16132.21	21.594486370000077	2017-12-18 15:45:00	16145.5705218	16198.7069023	-53.1363805486	-17.9063514102	-35.2300291383	0.249276509932	Minimum	47.392898224200295
1513609200	16111.07	16190.72	16146.76	16160.0	15.418349979999931	2017-12-18 16:00:00	16147.7904415	16195.8397244	-48.0492828735	-23.9349377029	-24.1143451706	0.315517308376		55.05968398759198
1513610100	16111.05	16200.0	16160.0	16200.0	13.506223349999935	2017-12-18 16:15:00	16155.8226813	16196.147893	-40.3252116708	-27.2129924965	-13.1122191743	0.456248175866		54.510749963779375
1513611000	16185.13	16236.34	16200.0	16185.13	9.870413809999938	2017-12-18 16:30:00	16160.3314995	16195.3317527	-35.0002531881	-28.7704446348	-6.22980855329	0.524885263854		53.94076210260678
1513611900	16083.13	16209.99	16192.7	16128.32	12.95403193999994	2017-12-18 16:45:00	16155.4066535	16190.3679192	-34.9612657365	-30.0086088551	-4.95265688139	0.205006568175		48.157509114944496
1513612800	16128.31	16197.5	16128.31	16154.87	10.551385469999957	2017-12-18 17:00:00	16155.3240914	16187.7384437	-32.4143523117	-30.4897575464	-1.92459476524	0.611401554494		54.830445938458894
1513613700	16063.03	16154.87	16154.86	16113.6	11.617716299999962	2017-12-18 17:15:00	16148.9050004	16182.2467071	-33.3417067246	-31.0601473821	-2.28155934249	-0.185475188701	Maximum	56.680782437015935
1513614600	16042.13	16156.7	16113.6	16056.13	9.372859829999953	2017-12-18 17:30:00	16134.6319234	16172.9047288	-38.2728054045	-32.5026789865	-5.77012641791	-1.5290275429		56.251802745369226
1513615500	15950.83	16056.13	16056.13	16000.01	17.070883269999975	2017-12-18 17:45:00	16113.9208583	16160.0977119	-46.1768535963	-35.2375139085	-10.9393396878	-0.89585788864		57.07201947806859
1513616400	15932.0	16000.01	16000.01	15947.0	10.52989986999996	2017-12-18 18:00:00	16088.2407262	16144.3126962	-56.071969945	-39.4044051158	-16.6675648292	-0.523635366012		49.24509157753934
1513617300	15870.1	16000.0	15947.0	15999.57	16.871749999999974	2017-12-18 18:15:00	16074.599076	16133.591015	-58.9919389368	-43.32191188	-15.6700270568	0.0598490410963	Minimum	50.20129646687147
1513618200	15873.0	16000.0	15999.97	15934.01	12.136975549999974	2017-12-18 18:30:00	16052.9699874	16118.8072361	-65.8372486718	-47.8249792384	-18.0122694334	-0.149472771691	Maximum	48.95724480506362
1513619100	15887.73	15972.69	15934.01	15948.97	13.01440788999995	2017-12-18 18:45:00	16036.9699894	16106.2267001	-69.25671073	-52.1113255367	-17.1453851933	0.0481274302111	Minimum	57.824886539561525
1513620000	15901.0	15948.97	15948.97	15906.51	16.70699701999995	2017-12-18 19:00:00	16016.8992218	16091.4328705	-74.5336486875	-56.5957901669	-17.9378585207	-0.0462207946002	Maximum	48.764035833957564
1513620900	15850.0	15939.99	15906.5	15905.51	19.86066832999998	2017-12-18 19:15:00	15999.7624184	16077.660806	-77.8983875581	-60.8563096451	-17.042077913	0.04993799046	Minimum	39.65685530200695
1513621800	15830.0	15905.51	15905.51	15831.67	20.855119879999997	2017-12-18 19:30:00	15973.9020464	16059.4392648	-85.5372184389	-65.7924914039	-19.7447270351	-0.158586830542	Maximum	28.637118382183132
1513622700	15755.0	15831.67	15831.66	15795.49	18.21309078	2017-12-18 19:45:00	15946.4540392	16039.8874674	-93.4334281782	-71.3206787587	-22.1127494195	-0.119931887647		19.90374913441873
1513623600	15795.45	15980.0	15795.49	15978.55	22.172350560000023	2017-12-18 20:00:00	15951.3918793	16035.3439513	-83.9520719548	-73.8469573979	-10.1051145568	0.543018628523	Minimum	21.643403417129036
1513624500	15978.55	16071.44	15978.55	16045.01	24.46228533000007	2017-12-18 20:15:00	15965.7946671	16036.0599549	-70.2652877688	-73.1306234721	2.86533570328	1.28355301537		30.844633638745137
1513625400	16012.0	16052.0	16045.01	16030.05	15.814394199999931	2017-12-18 20:30:00	15975.680103	16035.6147731	-59.9346700987	-70.4914327974	10.5567626987	2.68430222212		23.39532689016734
1513626300	16030.01	16099.0	16030.01	16099.0	14.819837589999938	2017-12-18 20:45:00	15994.6523948	16040.3099751	-45.6575802421	-65.5246622864	19.8670820443	0.881929395523		29.812911341305863
1513627200	16098.99	16160.0	16098.99	16100.17	22.545834839999962	2017-12-18 21:00:00	16010.8858725	16044.744051	-33.8581784429	-59.1913655177	25.3331870748	0.27513376239		35.84210423243259
1513628100	16017.39	16100.17	16100.17	16020.99	19.316379860000005	2017-12-18 21:15:00	16012.4403537	16042.9844916	-30.5441379626	-53.4619200067	22.917782044	-0.095345485889	Maximum	33.893406988490455
1513629000	15935.0	16052.0	16021.0	16008.92	16.114492279999926	2017-12-18 21:30:00	16011.8987608	16040.461196	-28.5624351594	-48.4820230372	19.9195878778	-0.130823923558		33.577680453044536
1513629900	16000.0	16045.0	16010.68	16044.99	15.520844599999931	2017-12-18 21:45:00	16016.9897207	16040.7966629	-23.8069422491	-43.5470068796	19.7400646305	-0.00901239766714		39.215706750596546
1513630800	16010.02	16090.0	16044.99	16085.04	14.840300309999948	2017-12-18 22:00:00	16027.4589944	16044.0739472	-16.6149527354	-38.1605960508	21.5456433154	0.0914677190127	Minimum	45.607503955675
1513631700	16057.0	16097.48	16085.04	16081.86	18.36657882999998	2017-12-18 22:15:00	16035.8283799	16046.872914	-11.0445341393	-32.7373836685	21.6928495292	0.00683229605331		46.20930116945004
1513632600	16057.75	16144.25	16081.86	16062.51	13.028452419999946	2017-12-18 22:30:00	16039.9332445	16048.0312167	-8.09797217213	-27.8095013692	19.7115291971	-0.0913351807205	Maximum	52.345541959541904
1513633500	16062.51	16116.33	16062.51	16069.05	12.656834439999948	2017-12-18 22:45:00	16044.4127454	16049.5881636	-5.17541824147	-23.2826847437	18.1072665022	-0.0813870237487		53.06600969754292
1513634400	16000.79	16075.72	16075.67	16000.8	15.29682854999994	2017-12-18 23:00:00	16037.7030922	16045.9742256	-8.27113333008	-20.2803744609	12.0092411309	-0.336772277063		54.56122031979628
1513635300	15951.4	16034.96	16000.79	15968.94	13.16499943999995	2017-12-18 23:15:00	16027.124155	16040.2679866	-13.1438316664	-18.853065902	5.70923423563	-0.524596585794		55.75885637213347
1513636200	15916.71	15980.04	15968.93	15933.89	15.059659869999946	2017-12-18 23:30:00	16012.7804388	16032.3881358	-19.6076969536	-19.0039921124	-0.603704841287	-1.10574182392		49.354415595393995
1513637100	15914.19	16030.0	15933.88	16016.56	13.253514099999958	2017-12-18 23:45:00	16013.3619098	16031.2156813	-17.8537715012	-18.7739479901	0.920176488961	2.5242158519	Minimum	47.8126213291681
