	unixtime	low	high	open	close	volume	intervallStart_datetime
1703	1513330500	14713.62	14740.29	14720.0	14729.95	5.235818829999988	2017-12-15 10:35:00
1704	1513330800	14721.57	14749.0	14729.96	14741.3	6.066287489999993	2017-12-15 10:40:00
1705	1513331100	14738.53	14749.01	14748.71	14748.8	4.100726769999994	2017-12-15 10:45:00
1706	1513331400	14742.08	14789.0	14748.79	14789.0	6.37109503999999	2017-12-15 10:50:00
1707	1513331700	14788.99	14877.86	14789.0	14877.86	15.808210859999988	2017-12-15 10:55:00
1708	1513332000	14877.85	14920.0	14877.85	14920.0	10.606201899999984	2017-12-15 11:00:00
1709	1513332300	14919.99	14964.64	14920.0	14963.51	10.030808829999984	2017-12-15 11:05:00
1710	1513332600	14849.01	14967.0	14963.51	14950.0	9.89775190999998	2017-12-15 11:10:00
1711	1513332900	14944.12	14979.9	14950.0	14979.9	12.21908910999998	2017-12-15 11:15:00
1712	1513333200	14979.89	14993.3	14980.0	14993.3	14.47629597999998	2017-12-15 11:20:00
1713	1513333500	14993.0	14999.0	14993.0	14997.0	9.467543609999973	2017-12-15 11:25:00
1714	1513333800	14997.01	15200.0	14997.01	15200.0	10.40624527999998	2017-12-15 11:30:00
1715	1513334100	15110.0	15298.19	15200.0	15240.02	17.606593939999968	2017-12-15 11:35:00
1716	1513334400	15124.63	15216.53	15200.09	15140.0	10.679791739999974	2017-12-15 11:40:00
1717	1513334700	14920.0	15140.0	15140.0	14935.02	14.596765209999981	2017-12-15 11:45:00
1718	1513335000	14850.0	14942.71	14935.0	14900.0	11.282607309999987	2017-12-15 11:50:00
1719	1513335300	14899.99	15042.19	14899.99	15031.06	11.784364259999991	2017-12-15 11:55:00
1720	1513335600	14965.04	15070.03	15039.36	15037.33	8.705400009999986	2017-12-15 12:00:00
1721	1513335900	14979.5	15047.83	15004.42	15031.51	6.467652169999986	2017-12-15 12:05:00
1722	1513336200	14960.02	15031.52	15013.03	14960.06	7.0795389499999875	2017-12-15 12:10:00
1723	1513336500	14959.74	15019.3	14960.05	15016.95	5.037864389999993	2017-12-15 12:15:00
1724	1513336800	14970.0	15019.3	15016.96	15015.0	4.901820239999992	2017-12-15 12:20:00
1725	1513337100	15000.0	15050.0	15017.0	15004.99	5.089806689999991	2017-12-15 12:25:00
1726	1513337400	14971.05	15006.95	15000.02	14980.92	6.055119299999993	2017-12-15 12:30:00
1727	1513337700	14980.92	15010.0	14980.92	15010.0	7.677371609999985	2017-12-15 12:35:00
1728	1513338000	15009.99	15039.0	15010.0	15039.0	15.286090339999973	2017-12-15 12:40:00
1729	1513338300	15040.02	15123.12	15050.0	15123.12	7.09082022999999	2017-12-15 12:45:00
1730	1513338600	15090.4	15140.03	15129.9	15130.99	10.410225779999983	2017-12-15 12:50:00
1731	1513338900	15100.21	15130.0	15100.21	15130.0	7.737833099999987	2017-12-15 12:55:00
1732	1513339200	15129.99	15230.0	15130.0	15229.99	8.227371039999982	2017-12-15 13:00:00
1733	1513339500	15183.05	15239.99	15229.99	15234.86	7.4851892499999915	2017-12-15 13:05:00
1734	1513339800	15229.05	15235.0	15230.93	15233.81	9.917827399999982	2017-12-15 13:10:00
1735	1513340100	15234.06	15246.45	15234.98	15240.07	7.477261309999993	2017-12-15 13:15:00
1736	1513340400	15060.0	15253.94	15240.08	15117.0	9.19951793999999	2017-12-15 13:20:00
1737	1513340700	15049.99	15194.7	15147.99	15155.0	9.119324799999987	2017-12-15 13:25:00
1738	1513341000	15145.38	15187.8	15155.0	15150.0	5.454788419999987	2017-12-15 13:30:00
1739	1513341300	15100.0	15159.98	15150.0	15118.27	6.18034897999999	2017-12-15 13:35:00
1740	1513341600	15110.0	15130.0	15118.13	15111.06	5.738717949999987	2017-12-15 13:40:00
1741	1513341900	15053.37	15111.06	15110.0	15105.41	5.899657009999987	2017-12-15 13:45:00
1742	1513342200	15069.42	15110.48	15069.42	15095.0	4.283494439999995	2017-12-15 13:50:00
1743	1513342500	15090.04	15095.1	15095.0	15092.0	4.254388139999994	2017-12-15 13:55:00
1744	1513342800	15076.25	15092.01	15092.01	15083.41	5.318497529999984	2017-12-15 14:00:00
1745	1513343100	14928.19	15083.26	15082.21	14948.05	8.592643009999989	2017-12-15 14:05:00
1746	1513343400	14948.05	14985.88	14948.06	14979.88	7.861367339999983	2017-12-15 14:10:00
1747	1513343700	14920.0	14979.89	14979.88	14923.17	8.00989969999999	2017-12-15 14:15:00
1748	1513344000	14923.21	15000.0	14923.22	14999.94	5.372458299999989	2017-12-15 14:20:00
1749	1513344300	14944.44	14999.95	14999.95	14946.53	7.015706369999984	2017-12-15 14:25:00
1750	1513344600	14900.0	14944.45	14944.45	14911.83	6.8534525199999905	2017-12-15 14:30:00
1751	1513344900	14900.0	14983.32	14900.0	14983.32	9.496697939999983	2017-12-15 14:35:00
1752	1513345200	14949.95	14992.94	14983.33	14949.95	7.958462559999989	2017-12-15 14:40:00
1753	1513345500	14871.0	14949.01	14949.01	14944.44	6.062299189999988	2017-12-15 14:45:00
1754	1513345800	14880.01	14944.45	14944.44	14910.99	10.08768168	2017-12-15 14:50:00
1755	1513346100	14900.0	14994.21	14910.99	14994.2	7.740195129999992	2017-12-15 14:55:00
1756	1513346400	14986.5	14994.21	14994.21	14993.39	4.753090019999994	2017-12-15 15:00:00
1757	1513346700	14993.39	15120.0	14993.4	15088.01	4.543762439999993	2017-12-15 15:05:00
1758	1513347000	14922.0	15088.01	15088.0	14985.99	4.621618279999989	2017-12-15 15:10:00
1759	1513347300	14980.01	14985.87	14985.87	14980.01	6.328886789999994	2017-12-15 15:15:00
1760	1513347600	14933.01	14980.01	14980.01	14937.18	2.8165084199999963	2017-12-15 15:20:00
1761	1513347900	14934.15	14976.99	14937.13	14962.1	2.3027320099999997	2017-12-15 15:25:00
1762	1513348200	14936.6	14962.08	14962.08	14954.0	3.7512342699999923	2017-12-15 15:30:00
1763	1513348500	14950.69	14953.76	14950.69	14952.44	2.7450116099999966	2017-12-15 15:35:00
1764	1513348800	14949.94	14952.97	14952.97	14951.13	2.558931219999997	2017-12-15 15:40:00
1765	1513349100	14938.02	14951.13	14951.13	14940.5	3.4246692499999973	2017-12-15 15:45:00
1766	1513349400	14940.49	14951.28	14940.5	14951.28	3.987794639999995	2017-12-15 15:50:00
1767	1513349700	14951.27	14976.97	14951.27	14952.72	5.207303349999991	2017-12-15 15:55:00
1768	1513350000	14940.28	14965.68	14952.72	14954.38	4.016127819999995	2017-12-15 16:00:00
1769	1513350300	14925.0	14953.98	14945.35	14928.82	6.849272239999992	2017-12-15 16:05:00
1770	1513350600	14923.28	14965.0	14934.85	14926.06	3.431115439999994	2017-12-15 16:10:00
1771	1513350900	14875.84	14930.0	14926.22	14875.84	3.4612823099999948	2017-12-15 16:15:00
1772	1513351200	14790.0	14865.03	14865.03	14790.0	5.822253689999994	2017-12-15 16:20:00
1773	1513351500	14739.02	14790.01	14790.01	14772.08	9.184597779999992	2017-12-15 16:25:00
1774	1513351800	14757.16	14881.27	14772.1	14830.06	7.682939249999987	2017-12-15 16:30:00
1775	1513352100	14827.8	14830.51	14830.51	14827.81	6.163375159999993	2017-12-15 16:35:00
1776	1513352400	14827.8	14881.27	14827.81	14846.4	6.512212639999985	2017-12-15 16:40:00
1777	1513352700	14842.61	14899.0	14842.61	14887.0	5.330216309999991	2017-12-15 16:45:00
1778	1513353000	14802.06	14889.89	14887.0	14824.07	5.387242979999993	2017-12-15 16:50:00
1779	1513353300	14812.02	14825.0	14824.07	14824.08	8.176522249999987	2017-12-15 16:55:00
1780	1513353600	14814.0	14825.0	14824.08	14824.99	3.822947089999994	2017-12-15 17:00:00
1781	1513353900	14824.99	14962.08	14825.0	14959.87	7.347352359999995	2017-12-15 17:05:00
1782	1513354200	14880.04	14959.92	14959.87	14899.5	4.483281739999994	2017-12-15 17:10:00
1783	1513354500	14875.0	14910.0	14880.01	14909.85	4.917999899999994	2017-12-15 17:15:00
1784	1513354800	14900.01	14910.0	14909.84	14904.96	4.38902709999999	2017-12-15 17:20:00
1785	1513355100	14900.93	14910.0	14904.96	14900.94	4.745486679999993	2017-12-15 17:25:00
1786	1513355400	14900.93	14924.99	14900.94	14901.01	4.709291619999995	2017-12-15 17:30:00
1787	1513355700	14857.16	14924.89	14901.0	14857.23	3.502793699999996	2017-12-15 17:35:00
1788	1513356000	14845.0	14874.0	14871.31	14845.99	2.922863639999998	2017-12-15 17:40:00
1789	1513356300	14845.68	14860.0	14849.92	14860.0	4.956567309999988	2017-12-15 17:45:00
1790	1513356600	14859.98	14860.0	14859.99	14859.99	5.100896629999991	2017-12-15 17:50:00
1791	1513356900	14814.01	14859.99	14859.98	14818.49	6.422732509999997	2017-12-15 17:55:00
1792	1513357200	14811.15	14820.0	14818.5	14814.76	3.011000959999997	2017-12-15 18:00:00
1793	1513357500	14805.36	14847.01	14814.69	14810.04	2.1071785100000002	2017-12-15 18:05:00
1794	1513357800	14801.0	14874.0	14810.49	14872.21	4.012198229999994	2017-12-15 18:10:00
1795	1513358100	14872.35	14889.69	14879.98	14889.69	3.8400239699999927	2017-12-15 18:15:00
1796	1513358400	14886.07	14925.91	14889.69	14923.99	4.757481539999991	2017-12-15 18:20:00
1797	1513358700	14923.99	14997.94	14923.99	14980.51	4.887433449999992	2017-12-15 18:25:00
1798	1513359000	14908.85	14980.51	14980.51	14927.92	4.189677949999996	2017-12-15 18:30:00
1799	1513359300	14928.4	14989.99	14928.4	14988.96	3.6168595699999955	2017-12-15 18:35:00
1800	1513359600	14988.95	14990.0	14988.95	14989.47	3.592291549999996	2017-12-15 18:40:00
1801	1513359900	14950.0	14989.48	14989.48	14987.96	4.264722399999993	2017-12-15 18:45:00
1802	1513360200	14966.98	14988.0	14967.35	14988.0	4.100238339999992	2017-12-15 18:50:00
1803	1513360500	14950.02	14987.99	14985.69	14950.35	2.9797711999999965	2017-12-15 18:55:00
1804	1513360800	14938.96	14979.92	14950.33	14950.01	4.7548731599999945	2017-12-15 19:00:00
1805	1513361100	14903.69	14950.01	14950.01	14903.7	4.638743839999995	2017-12-15 19:05:00
1806	1513361400	14900.0	14937.98	14903.7	14930.98	4.563225919999994	2017-12-15 19:10:00
1807	1513361700	14930.16	14965.0	14930.99	14965.0	3.3037743999999964	2017-12-15 19:15:00
1808	1513362000	14964.74	14977.56	14965.0	14974.97	3.334649769999997	2017-12-15 19:20:00
1809	1513362300	14959.8	14974.97	14973.33	14960.97	3.8400916099999964	2017-12-15 19:25:00
1810	1513362600	14930.0	14970.0	14959.56	14937.95	4.986537569999995	2017-12-15 19:30:00
1811	1513362900	14937.95	14974.32	14937.95	14974.32	3.732683669999995	2017-12-15 19:35:00
1812	1513363200	14952.14	14977.85	14974.33	14975.0	4.541213049999995	2017-12-15 19:40:00
1813	1513363500	14970.0	14996.0	14975.0	14996.0	2.4418357499999988	2017-12-15 19:45:00
1814	1513363800	14995.91	15000.0	14996.0	15000.0	4.0892490599999975	2017-12-15 19:50:00
1815	1513364100	14999.99	15093.99	15000.0	15085.3	9.292285289999993	2017-12-15 19:55:00
1816	1513364400	15064.93	15094.0	15085.29	15094.0	4.439755049999994	2017-12-15 20:00:00
1817	1513364700	15094.0	15175.0	15094.0	15174.79	5.179757439999993	2017-12-15 20:05:00
1818	1513365000	15120.79	15174.94	15170.71	15149.94	5.309393189999988	2017-12-15 20:10:00
1819	1513365300	15100.0	15148.96	15148.96	15100.01	5.397897939999992	2017-12-15 20:15:00
1820	1513365600	15050.2	15100.01	15100.0	15069.92	5.658199819999994	2017-12-15 20:20:00
1821	1513365900	15039.33	15069.93	15069.93	15045.79	3.2933216399999985	2017-12-15 20:25:00
1822	1513366200	15045.75	15045.81	15045.8	15045.75	4.815626109999992	2017-12-15 20:30:00
1823	1513366500	15040.01	15045.81	15045.7	15045.68	2.3251334899999985	2017-12-15 20:35:00
1824	1513366800	15045.7	15090.98	15045.7	15090.01	2.5728794499999994	2017-12-15 20:40:00
1825	1513367100	15052.4	15090.01	15090.01	15052.4	2.652798889999997	2017-12-15 20:45:00
1826	1513367400	15045.42	15052.4	15050.02	15052.38	0.6104568	2017-12-15 20:50:00
1827	1513367700	15040.07	15052.4	15045.51	15040.07	2.5181402299999998	2017-12-15 20:55:00
1828	1513368000	15006.2	15044.01	15040.06	15041.8	3.9251611999999936	2017-12-15 21:00:00
1829	1513368300	15014.0	15045.53	15042.85	15032.65	3.502240389999995	2017-12-15 21:05:00
1830	1513368600	15026.34	15033.0	15032.65	15033.0	2.595076639999999	2017-12-15 21:10:00
1831	1513368900	15033.61	15100.0	15033.61	15100.0	4.791145999999991	2017-12-15 21:15:00
1832	1513369200	15099.98	15119.95	15100.0	15109.03	4.268274819999998	2017-12-15 21:20:00
1833	1513369500	15107.01	15108.51	15108.5	15107.01	3.3072220899999962	2017-12-15 21:25:00
1834	1513369800	15100.0	15108.49	15107.01	15104.99	5.186537299999992	2017-12-15 21:30:00
1835	1513370100	15104.99	15108.51	15105.0	15108.51	3.2143081499999973	2017-12-15 21:35:00
1836	1513370400	15108.0	15108.51	15108.51	15108.06	2.9241823299999967	2017-12-15 21:40:00
1837	1513370700	15108.05	15144.33	15108.05	15131.88	3.846786349999993	2017-12-15 21:45:00
1838	1513371000	15107.5	15131.88	15131.87	15107.65	4.123522019999996	2017-12-15 21:50:00
1839	1513371300	15107.0	15107.65	15107.65	15107.01	3.901172029999998	2017-12-15 21:55:00
1840	1513371600	15075.16	15106.51	15106.51	15088.25	3.780850569999997	2017-12-15 22:00:00
1841	1513371900	15063.32	15100.0	15081.0	15095.14	2.697883859999997	2017-12-15 22:05:00
1842	1513372200	15080.11	15108.9	15093.3	15080.11	3.1518127199999943	2017-12-15 22:10:00
1843	1513372500	15052.39	15080.11	15080.11	15052.4	4.552961789999994	2017-12-15 22:15:00
1844	1513372800	15036.24	15052.4	15052.4	15036.34	4.449633029999993	2017-12-15 22:20:00
1845	1513373100	15000.0	15040.01	15036.34	15000.16	3.7288707399999947	2017-12-15 22:25:00
1846	1513373400	15000.02	15023.59	15005.01	15009.04	4.383110630000001	2017-12-15 22:30:00
1847	1513373700	15009.03	15095.0	15009.04	15080.0	3.464857209999996	2017-12-15 22:35:00
1848	1513374000	15009.05	15087.61	15080.02	15009.05	3.2574801099999946	2017-12-15 22:40:00
1849	1513374300	15009.05	15089.99	15009.06	15086.71	4.947361159999994	2017-12-15 22:45:00
1850	1513374600	15086.71	15090.0	15086.72	15089.99	4.628731689999998	2017-12-15 22:50:00
1851	1513374900	15089.99	15105.0	15090.0	15105.0	2.7160816099999967	2017-12-15 22:55:00
1852	1513375200	15100.0	15108.9	15105.75	15101.69	3.428733509999994	2017-12-15 23:00:00
1853	1513375500	15065.05	15100.01	15100.01	15065.59	1.9472585800000004	2017-12-15 23:05:00
1854	1513375800	15065.58	15088.99	15065.59	15072.58	3.874624789999994	2017-12-15 23:10:00
1855	1513376100	15010.04	15075.52	15067.96	15010.9	5.86336222999999	2017-12-15 23:15:00
1856	1513376400	15004.96	15009.85	15009.85	15004.96	3.3433559199999965	2017-12-15 23:20:00
1857	1513376700	14951.82	15005.0	15004.96	14989.1	8.282934169999992	2017-12-15 23:25:00
1858	1513377000	14989.09	15049.0	14989.09	15046.45	3.7176748399999937	2017-12-15 23:30:00
1859	1513377300	15007.49	15046.88	15046.13	15007.52	2.335512109999999	2017-12-15 23:35:00
1860	1513377600	15000.0	15033.91	15007.52	15024.1	3.3962488299999967	2017-12-15 23:40:00
1861	1513377900	15015.53	15030.0	15024.07	15015.54	2.2908735899999972	2017-12-15 23:45:00
1862	1513378200	15015.53	15087.03	15015.54	15087.03	4.101209669999998	2017-12-15 23:50:00
1863	1513378500	15081.21	15087.03	15087.03	15082.0	6.360748009999993	2017-12-15 23:55:00
1864	1513378800	15081.99	15093.55	15082.0	15093.55	3.7341371299999935	2017-12-16 00:00:00
1865	1513379100	15091.57	15100.0	15093.8	15100.0	4.327267539999998	2017-12-16 00:05:00
1866	1513379400	15099.0	15100.0	15100.0	15099.1	2.9956452399999973	2017-12-16 00:10:00
1867	1513379700	15099.09	15136.99	15099.09	15136.99	4.786815349999997	2017-12-16 00:15:00
1868	1513380000	15122.94	15139.0	15136.98	15122.99	4.070754729999997	2017-12-16 00:20:00
1869	1513380300	15067.51	15122.99	15122.98	15074.24	3.0522901899999977	2017-12-16 00:25:00
1870	1513380600	15069.99	15096.97	15070.65	15090.33	2.43278817	2017-12-16 00:30:00
1871	1513380900	15072.11	15090.33	15090.33	15074.18	2.8788572399999954	2017-12-16 00:35:00
1872	1513381200	15070.0	15091.12	15074.17	15091.12	2.0306542300000006	2017-12-16 00:40:00
1873	1513381500	15070.46	15120.0	15091.13	15111.86	2.4777340100000007	2017-12-16 00:45:00
1874	1513381800	15110.18	15137.14	15110.18	15126.57	2.487682789999998	2017-12-16 00:50:00
1875	1513382100	15100.0	15124.96	15124.96	15119.98	1.6078043300000002	2017-12-16 00:55:00
1876	1513382400	15119.0	15119.98	15119.98	15119.0	2.2623814999999987	2017-12-16 01:00:00
1877	1513382700	15085.2	15119.0	15118.99	15099.99	5.71841928	2017-12-16 01:05:00
1878	1513383000	15099.99	15124.93	15100.0	15124.92	3.22555034	2017-12-16 01:10:00
1879	1513383300	15114.93	15125.0	15124.92	15124.99	2.585484279999999	2017-12-16 01:15:00
1880	1513383600	15111.29	15125.0	15125.0	15116.0	2.220296019999999	2017-12-16 01:20:00
1881	1513383900	15115.9	15119.99	15115.99	15117.18	1.6261551400000003	2017-12-16 01:25:00
1882	1513384200	15102.0	15123.95	15117.41	15123.95	1.6794931600000003	2017-12-16 01:30:00
1883	1513384500	15120.89	15123.95	15123.95	15122.95	0.29017854	2017-12-16 01:35:00
1884	1513384800	15123.16	15125.0	15123.16	15125.0	2.157222239999998	2017-12-16 01:40:00
1885	1513385100	15124.99	15125.0	15124.99	15124.99	3.396005659999998	2017-12-16 01:45:00
1886	1513385400	15124.99	15125.0	15124.99	15125.0	2.651610729999999	2017-12-16 01:50:00
1887	1513385700	15105.72	15125.0	15124.99	15105.72	2.774327919999998	2017-12-16 01:55:00
1888	1513386000	15102.0	15102.01	15102.01	15102.01	1.3807198800000005	2017-12-16 02:00:00
1889	1513386300	15101.0	15106.99	15102.0	15101.0	1.93389084	2017-12-16 02:05:00
1890	1513386600	15092.7	15097.0	15097.0	15092.71	2.778573679999999	2017-12-16 02:10:00
1891	1513386900	15092.7	15092.71	15092.7	15092.71	2.3128901299999987	2017-12-16 02:15:00
1892	1513387200	15070.0	15092.71	15092.71	15070.01	6.096868949999999	2017-12-16 02:20:00
1893	1513387500	15049.97	15070.01	15070.01	15049.99	1.6476805100000007	2017-12-16 02:25:00
1894	1513387800	15041.05	15049.99	15049.99	15041.06	1.8104931000000006	2017-12-16 02:30:00
1895	1513388100	15020.62	15041.06	15041.06	15020.77	1.9357700300000005	2017-12-16 02:35:00
1896	1513388400	15017.51	15020.78	15020.78	15017.52	1.1175395900000005	2017-12-16 02:40:00
1897	1513388700	15011.1	15017.51	15017.51	15011.1	0.6549615700000002	2017-12-16 02:45:00
1898	1513389000	15011.1	15018.0	15011.1	15018.0	1.1873274600000003	2017-12-16 02:50:00
1899	1513389300	15017.99	15049.93	15018.0	15030.23	1.19541571	2017-12-16 02:55:00
1900	1513389600	15030.23	15041.61	15030.24	15041.61	1.0268204599999997	2017-12-16 03:00:00
1901	1513389900	15041.61	15063.83	15041.61	15063.79	1.4840426700000005	2017-12-16 03:05:00
1902	1513390200	15001.02	15063.79	15063.78	15023.23	0.9214399500000001	2017-12-16 03:10:00
1903	1513390500	15005.1	15023.16	15023.16	15021.25	0.5839465900000004	2017-12-16 03:15:00
1904	1513390800	15021.24	15049.86	15021.25	15045.05	0.6584901500000003	2017-12-16 03:20:00
1905	1513391100	15045.04	15049.95	15045.05	15049.92	0.9778694099999999	2017-12-16 03:25:00
1906	1513391400	15048.52	15049.35	15048.99	15048.53	0.4466274500000001	2017-12-16 03:30:00
1907	1513391700	15048.52	15048.53	15048.53	15048.53	0.5263093900000001	2017-12-16 03:35:00
1908	1513392000	15048.52	15048.53	15048.52	15048.53	1.63366609	2017-12-16 03:40:00
1909	1513392300	15024.8	15048.53	15048.52	15025.92	0.40677441000000003	2017-12-16 03:45:00
1910	1513392600	15007.27	15034.97	15034.97	15019.29	0.75538273	2017-12-16 03:50:00
1911	1513392900	15000.41	15019.29	15019.29	15000.48	1.2551347500000005	2017-12-16 03:55:00
1912	1513393200	15000.47	15033.42	15000.48	15033.41	1.0741825100000002	2017-12-16 04:00:00
1913	1513393500	14995.0	15033.42	15033.42	14995.0	0.77102609	2017-12-16 04:05:00
1914	1513393800	14991.08	15033.42	14995.01	15028.22	1.2049673699999999	2017-12-16 04:10:00
1915	1513394100	15029.11	15044.95	15029.11	15040.18	0.46816620999999997	2017-12-16 04:15:00
1916	1513394400	15040.18	15045.0	15040.18	15045.0	0.92510091	2017-12-16 04:20:00
1917	1513394700	15044.99	15045.0	15045.0	15044.99	0.5517923100000002	2017-12-16 04:25:00
1918	1513395000	15010.1	15024.94	15024.94	15010.11	0.47523777	2017-12-16 04:30:00
1919	1513395300	15010.01	15010.11	15010.11	15010.01	0.6515031100000002	2017-12-16 04:35:00
1920	1513395600	14991.0	15010.02	15010.02	14991.0	0.98469847	2017-12-16 04:40:00
1921	1513395900	14989.9	14991.01	14991.01	14989.9	0.6935422600000001	2017-12-16 04:45:00
1922	1513396200	14989.9	14989.91	14989.9	14989.91	1.2400637300000001	2017-12-16 04:50:00
1923	1513396500	14989.9	15021.66	14989.91	15021.64	0.5432918700000001	2017-12-16 04:55:00
1924	1513396800	15021.63	15021.67	15021.64	15021.67	0.25716772	2017-12-16 05:00:00
1925	1513397100	15030.02	15069.34	15030.02	15069.34	0.38777362000000004	2017-12-16 05:05:00
1926	1513397400	15069.33	15079.99	15069.34	15078.43	0.27156279999999994	2017-12-16 05:10:00
1927	1513397700	15079.17	15085.0	15079.17	15082.06	0.66975512	2017-12-16 05:15:00
1928	1513398000	15082.05	15082.06	15082.06	15082.06	0.47424854000000005	2017-12-16 05:20:00
1929	1513398300	15082.05	15082.06	15082.06	15082.06	0.9083824600000001	2017-12-16 05:25:00
1930	1513398600	15082.05	15092.69	15082.05	15087.79	0.7751051800000002	2017-12-16 05:30:00
1931	1513398900	15086.81	15092.69	15087.8	15091.12	0.35361624	2017-12-16 05:35:00
1932	1513399200	15081.16	15091.6	15089.76	15081.17	0.73541702	2017-12-16 05:40:00
1933	1513399500	15059.88	15081.17	15081.17	15079.93	0.46538711	2017-12-16 05:45:00
1934	1513399800	15067.71	15089.99	15079.88	15077.0	0.3400000000000001	2017-12-16 05:50:00
1935	1513400100	15077.0	15090.0	15077.0	15090.0	0.1578733	2017-12-16 05:55:00
1936	1513400400	15089.99	15090.0	15090.0	15089.99	0.9661761000000001	2017-12-16 06:00:00
1937	1513400700	15089.99	15111.0	15089.99	15111.0	0.68596758	2017-12-16 06:05:00
1938	1513401000	15114.49	15118.25	15114.5	15118.24	0.54933292	2017-12-16 06:10:00
1939	1513401300	15118.24	15118.25	15118.25	15118.25	1.0377728700000002	2017-12-16 06:15:00
1940	1513401600	15102.03	15118.01	15118.01	15104.81	2.476112549999999	2017-12-16 06:20:00
1941	1513401900	15087.31	15104.76	15104.76	15091.06	0.36610242000000015	2017-12-16 06:25:00
1942	1513402200	15088.47	15091.06	15091.06	15089.04	0.7642303300000002	2017-12-16 06:30:00
1943	1513402500	15085.3	15089.59	15089.49	15085.41	0.5024098100000002	2017-12-16 06:35:00
1944	1513402800	15085.04	15092.33	15087.28	15092.33	0.9621489000000001	2017-12-16 06:40:00
1945	1513403100	15092.32	15094.07	15092.33	15092.7	1.0965915000000002	2017-12-16 06:45:00
1946	1513403400	15085.04	15116.98	15095.57	15116.3	0.7550163799999998	2017-12-16 06:50:00
1947	1513403700	15116.3	15117.0	15116.31	15117.0	0.8148956800000001	2017-12-16 06:55:00
1948	1513404000	15096.53	15117.0	15117.0	15117.0	1.98553801	2017-12-16 07:00:00
1949	1513404300	15116.99	15117.0	15117.0	15117.0	1.1047841400000002	2017-12-16 07:05:00
1950	1513404600	15116.99	15117.63	15117.0	15117.62	2.2628564799999995	2017-12-16 07:10:00
1951	1513404900	15117.62	15120.0	15117.62	15120.0	2.0524336	2017-12-16 07:15:00
1952	1513405200	15119.99	15128.8	15119.99	15128.8	1.39048261	2017-12-16 07:20:00
1953	1513405500	15128.79	15129.0	15128.8	15129.0	1.56948459	2017-12-16 07:25:00
1954	1513405800	15128.99	15137.47	15129.0	15137.47	1.3398998200000005	2017-12-16 07:30:00
1955	1513406100	15138.49	15150.0	15138.49	15150.0	2.0670022300000004	2017-12-16 07:35:00
1956	1513406400	15150.2	15194.0	15150.2	15194.0	4.22821117	2017-12-16 07:40:00
1957	1513406700	15193.99	15194.0	15194.0	15193.99	4.886778989999993	2017-12-16 07:45:00
1958	1513407000	15149.14	15194.0	15194.0	15156.1	4.542412479999999	2017-12-16 07:50:00
1959	1513407300	15156.09	15190.0	15156.1	15189.99	0.9577076700000001	2017-12-16 07:55:00
1960	1513407600	15189.99	15194.5	15190.0	15194.5	4.528438319999998	2017-12-16 08:00:00
1961	1513407900	15194.49	15194.5	15194.5	15194.49	2.0892624300000002	2017-12-16 08:05:00
1962	1513408200	15194.49	15198.0	15194.5	15197.99	3.2572649399999953	2017-12-16 08:10:00
1963	1513408500	15197.99	15200.0	15198.0	15200.0	4.72642212	2017-12-16 08:15:00
1964	1513408800	15199.99	15250.0	15199.99	15249.99	8.033311959999992	2017-12-16 08:20:00
1965	1513409100	15249.99	15280.0	15250.0	15278.05	6.701435859999993	2017-12-16 08:25:00
1966	1513409400	15270.59	15289.0	15278.05	15289.0	3.7512270899999938	2017-12-16 08:30:00
1967	1513409700	15250.02	15289.0	15289.0	15274.11	7.918823509999995	2017-12-16 08:35:00
1968	1513410000	15250.0	15274.0	15274.0	15254.0	3.694610929999997	2017-12-16 08:40:00
1969	1513410300	15252.21	15254.0	15253.99	15253.25	2.3495099199999996	2017-12-16 08:45:00
1970	1513410600	15253.24	15255.01	15253.25	15254.99	2.8857941599999988	2017-12-16 08:50:00
1971	1513410900	15254.99	15299.0	15254.99	15299.0	5.515586769999993	2017-12-16 08:55:00
1972	1513411200	15299.0	15301.01	15299.0	15301.0	4.433370929999994	2017-12-16 09:00:00
1973	1513411500	15274.33	15319.82	15301.01	15276.04	6.489312909999994	2017-12-16 09:05:00
1974	1513411800	15253.92	15275.9	15275.9	15257.01	3.7357444499999963	2017-12-16 09:10:00
1975	1513412100	15256.16	15293.33	15257.01	15275.65	2.5232496799999984	2017-12-16 09:15:00
1976	1513412400	15276.13	15281.88	15281.88	15281.0	3.864924699999997	2017-12-16 09:20:00
1977	1513412700	15281.0	15281.01	15281.01	15281.01	3.4379951299999956	2017-12-16 09:25:00
1978	1513413000	15281.0	15281.01	15281.01	15281.0	5.839072229999993	2017-12-16 09:30:00
1979	1513413300	15253.41	15281.01	15281.0	15253.49	3.283370799999996	2017-12-16 09:35:00
1980	1513413600	15253.45	15281.01	15253.48	15280.8	3.5291231499999953	2017-12-16 09:40:00
1981	1513413900	15274.69	15294.99	15280.98	15290.0	4.058903239999995	2017-12-16 09:45:00
1982	1513414200	15284.0	15299.0	15290.0	15299.0	3.2362746399999964	2017-12-16 09:50:00
1983	1513414500	15298.99	15350.0	15298.99	15348.12	3.834705039999997	2017-12-16 09:55:00
1984	1513414800	15330.09	15348.13	15348.12	15340.0	3.001876059999997	2017-12-16 10:00:00
1985	1513415100	15339.99	15349.99	15340.0	15342.06	4.451210899999996	2017-12-16 10:05:00
1986	1513415400	15342.06	15394.98	15342.06	15389.76	5.830623779999996	2017-12-16 10:10:00
