Unnamed: 0	unixtime	low	high	open	close	volume	intervallStart_datetime	EMA_12	EMA_26	MACD	Signal_Line	Histogram	Histogram_Delta_Percentage	Histogram_Extrems	MFI
3180	1513807500	13819.1	14095.3	14095.3	13876.88	9.081537119999991	2017-12-20 23:05:00	14193.1424453	14302.7799742	-109.637528913	-67.1259054242	-42.5116234893	-0.430921437373		13.5312364571555
3181	1513807800	13810.0	14042.48	13876.89	13835.78	11.373804989999995	2017-12-20 23:10:00	14138.1636075	14268.1873835	-130.023775968	-79.7054795329	-50.3182964346	-0.18363619887		13.222819670204089
3182	1513808100	13607.87	13836.0	13828.76	13640.21	11.599304829999975	2017-12-20 23:15:00	14061.5553602	14221.6705403	-160.115180059	-95.787419638	-64.3277604206	-0.278416897603		12.733391583845986
3183	1513808400	13655.38	13985.0	13655.49	13974.73	12.827887399999964	2017-12-20 23:20:00	14048.1976125	14203.3786484	-155.181035913	-107.666142893	-47.5148930199	0.261362548468	Minimum	22.95345715876948
3184	1513808700	13855.66	14099.0	13978.27	13969.91	8.634542849999981	2017-12-20 23:25:00	14036.1533644	14186.0846745	-149.931310033	-116.119176321	-33.8121337122	0.288388722709		26.275134994022324
3185	1513809000	13721.33	13970.53	13970.53	13792.25	8.559772229999973	2017-12-20 23:30:00	13998.6297699	14156.9117356	-158.281965711	-124.551734199	-33.7302315122	0.00242227245248		25.882913997029476
3186	1513809300	13711.5	13995.0	13792.25	13984.31	10.624790429999972	2017-12-20 23:35:00	13996.4267284	14144.1264219	-147.699693485	-129.181326056	-18.5183674288	0.450986056171		32.634366500730636
3187	1513809600	13860.0	13984.28	13972.0	13880.0	8.53706015999999	2017-12-20 23:40:00	13978.514924	14124.5615017	-146.046577713	-132.554376388	-13.492201325	0.271415184037		40.41905952528959
3188	1513809900	13879.99	14134.27	13880.0	14079.95	15.935203649999988	2017-12-20 23:45:00	13994.1203203	14121.256946	-127.136625723	-131.470826255	4.33420053152	1.32123746356		46.834503498892076
3189	1513810200	14000.41	14094.34	14079.95	14048.88	6.873056059999987	2017-12-20 23:50:00	14002.5448864	14115.8956908	-113.350804356	-127.846821875	14.4960175192	2.34456548878		55.41540676929723
3190	1513810500	13978.18	14049.0	14048.88	14049.0	6.9134979799999865	2017-12-20 23:55:00	14009.691827	14110.9404544	-101.248627451	-122.52718299	21.278555539	0.467889750463		55.67608131774465
3191	1513810800	13901.07	14063.0	14049.0	13945.55	10.457841319999982	2017-12-21 00:00:00	13999.8238536	14098.6893097	-98.8654560593	-117.794837604	18.9293815446	-0.110401008659	Maximum	50.892283769531474
3192	1513811100	13948.01	14025.0	13949.93	14025.0	5.272709509999988	2017-12-21 00:05:00	14003.6971069	14093.2308423	-89.5337353841	-112.14261716	22.6088817759	0.194380372256	Minimum	57.915722653504695
3193	1513811400	14018.63	14156.1	14028.03	14142.14	5.684300349999987	2017-12-21 00:10:00	14024.9960135	14096.8537428	-71.8577293236	-104.085639593	32.2279102691	0.425453527005		62.817458836825914
3194	1513811700	14143.65	14199.0	14155.66	14167.57	4.990789029999997	2017-12-21 00:15:00	14046.930473	14102.0919841	-55.1615111358	-94.3008139013	39.1393027655	0.214453634714		67.52965593497419
3195	1513812000	14161.62	14250.0	14166.65	14250.0	11.486109209999983	2017-12-21 00:20:00	14078.1719387	14113.0481334	-34.8761947649	-82.4158900741	47.5396953091	0.21462805799		73.59137367781179
3196	1513812300	14136.01	14256.95	14245.0	14136.01	4.54953712999999	2017-12-21 00:25:00	14087.070102	14114.7490124	-27.6789104884	-71.4684941569	43.7895836685	-0.0788837962932	Maximum	73.37442020722052
3197	1513812600	14128.18	14252.2	14132.39	14250.0	4.506824319999993	2017-12-21 00:30:00	14112.1362401	14124.7676041	-12.6313639984	-59.7010681252	47.0697041268	0.0749064088653	Minimum	71.89588126603675
3198	1513812900	14241.83	14260.0	14241.83	14260.0	4.687441649999991	2017-12-21 00:35:00	14134.8845109	14134.7848186	0.0996922430586	-47.7409160516	47.8406082946	0.0163779267811		69.87652066849594
3199	1513813200	14223.27	14260.0	14259.99	14240.0	8.40715568999999	2017-12-21 00:40:00	14151.0561246	14142.5785358	8.47758881692	-36.4972150779	44.9748038948	-0.0599031764434	Maximum	72.33380302799912
3200	1513813500	14104.0	14240.0	14240.0	14156.67	5.169186559999996	2017-12-21 00:45:00	14151.9197977	14143.6223479	8.29744979284	-27.5382821037	35.8357318966	-0.203204265651		64.54700090142163
3201	1513813800	14098.28	14179.99	14154.67	14164.13	4.77879960999999	2017-12-21 00:50:00	14153.7982904	14145.1414333	8.65685711251	-20.2992542605	28.956111373	-0.191976559693		57.716070505857786
3202	1513814100	14159.82	14180.0	14164.13	14167.86	2.23817226	2017-12-21 00:55:00	14155.9616303	14146.8242901	9.13734025912	-14.4119353566	23.5492756157	-0.186725202416		56.179787708256164
3203	1513814400	14167.85	14167.86	14167.86	14167.86	3.343448519999995	2017-12-21 01:00:00	14157.7921487	14148.3824908	9.40965793513	-9.64761669822	19.0572746334	-0.190749008829		46.651627119247635
3204	1513814700	14138.98	14173.77	14167.85	14169.65	2.6733724399999987	2017-12-21 01:05:00	14159.6164335	14149.9578618	9.65857169343	-5.78637901989	15.4449507133	-0.189550918981		48.6192180818326
3205	1513815000	14170.15	14180.1	14173.69	14180.1	2.2240350000000007	2017-12-21 01:10:00	14162.7677515	14152.1906128	10.5771386358	-2.51367548876	13.0908141245	-0.152421113702		54.634957867012695
3206	1513815300	14128.41	14180.1	14180.09	14130.0	2.992781729999998	2017-12-21 01:15:00	14157.7265589	14150.5468637	7.17969520157	-0.575001350694	7.75469655227	-0.407623049376		46.221151731019084
3207	1513815600	14129.99	14180.0	14130.0	14180.0	2.12254082	2017-12-21 01:20:00	14161.1532422	14152.7285775	8.42466464542	1.22493184853	7.19973279689	-0.0715648577136		44.45953260838141
3208	1513815900	14179.99	14300.0	14180.0	14287.92	5.050083619999997	2017-12-21 01:25:00	14180.6558203	14162.742757	17.9130633305	4.56255814493	13.3505051856	0.854305647478	Minimum	41.403474959923976
3209	1513816200	14258.92	14300.0	14287.6	14288.6	4.338243439999995	2017-12-21 01:30:00	14197.2626172	14172.0655157	25.1971014647	8.68946680888	16.5076346558	0.2364801501		41.48531907424013
3210	1513816500	14277.84	14288.6	14288.6	14278.62	2.5089337499999993	2017-12-21 01:35:00	14209.7791376	14179.9584405	29.8206971371	12.9157128745	16.9049842626	0.0240706567045		46.672771875420054
3211	1513816800	14200.31	14278.62	14278.62	14200.31	2.47940201	2017-12-21 01:40:00	14208.3223472	14181.4659634	26.8563838077	15.7038470612	11.1525367466	-0.340281151801	Maximum	40.136663194764814
3212	1513817100	14166.75	14200.31	14200.31	14170.94	3.7118668499999954	2017-12-21 01:45:00	14202.5712169	14180.6862624	21.8849544607	16.9400685411	4.94488591959	-0.556613348876		33.16801641539047
3213	1513817400	14170.94	14288.78	14170.94	14285.11	4.017320569999998	2017-12-21 01:50:00	14215.2694912	14188.4213541	26.8481371151	18.9216822559	7.92645485924	0.602960106286	Minimum	40.925279136023484
3214	1513817700	14229.93	14285.11	14285.1	14230.0	2.1171115400000007	2017-12-21 01:55:00	14217.5357233	14191.5012538	26.0344695411	20.3442397129	5.69022982817	-0.28212171403	Maximum	53.1641525505414
3215	1513818000	14214.01	14268.32	14230.0	14214.01	1.5132356500000006	2017-12-21 02:00:00	14216.9933043	14193.1685683	23.8247360339	21.0403389771	2.78439705679	-0.510670545678		56.77788997237766
3216	1513818300	14214.0	14230.0	14214.01	14229.09	2.20026795	2017-12-21 02:05:00	14218.8543344	14195.8294151	23.0249193427	21.4372550502	1.58766429247	-0.429799608286		49.72266136482969
3217	1513818600	14142.35	14229.09	14229.09	14143.12	2.48773235	2017-12-21 02:10:00	14207.2028984	14191.925014	15.2778843927	20.2053809187	-4.92749652603	-4.10361362248		49.75787371333194
3218	1513818900	14105.14	14228.57	14143.12	14228.57	2.449471339999998	2017-12-21 02:15:00	14210.4901448	14194.6394574	15.8506873875	19.3344422125	-3.48375482498	0.292997000288	Minimum	56.93786956126872
3219	1513819200	14191.21	14249.99	14191.21	14249.98	1.5143094899999998	2017-12-21 02:20:00	14216.5655071	14198.7387568	17.8267502765	19.0329038253	-1.20615354882	0.653777717028		56.70402958783132
3220	1513819500	14200.03	14249.99	14249.98	14200.03	1.6395154700000003	2017-12-21 02:25:00	14214.021583	14198.8344045	15.1871784627	18.2637587528	-3.07658029009	-1.5507368387	Maximum	57.711230682989914
3221	1513819800	14200.03	14214.03	14200.03	14214.03	1.63547984	2017-12-21 02:30:00	14214.0228779	14199.9600042	14.0628737258	17.4235817474	-3.36070802158	-0.0923518012522		51.93528291136488
3222	1513820100	14214.02	14215.0	14214.02	14215.0	1.3160734000000005	2017-12-21 02:35:00	14214.1732044	14201.0740779	13.0991264393	16.5586906858	-3.45956424643	-0.0294152970784		51.323472419751454
3223	1513820400	14214.99	14249.0	14215.0	14249.0	1.1796122800000002	2017-12-21 02:40:00	14219.5311729	14204.6241462	14.9070266971	16.228357888	-1.32133119095	0.618064271443	Minimum	45.95049825895739
3224	1513820700	14248.34	14249.99	14249.0	14249.99	1.7217003000000004	2017-12-21 02:45:00	14224.2171463	14207.9845798	16.2325664808	16.2291996066	0.00336687422579	1.0025480926		54.53151381179667
3225	1513821000	14234.6	14249.17	14249.17	14234.6	1.3516674400000004	2017-12-21 02:50:00	14225.8145084	14209.9560924	15.8584159811	16.1550428815	-0.296626900382	-89.1015685438	Maximum	55.97685939873545
3226	1513821300	14216.32	14217.76	14217.76	14216.34	1.3959001900000003	2017-12-21 02:55:00	14224.3568917	14210.4289745	13.9279172593	15.709617757	-1.78170049773	-5.00653715301		58.16349859848902
3227	1513821600	14216.33	14218.0	14216.34	14218.0	1.3397997200000002	2017-12-21 03:00:00	14223.3789084	14210.9897912	12.3891172094	15.0455176475	-2.65640043812	-0.490935452684		54.52964058466729
3228	1513821900	14217.99	14249.98	14218.0	14249.97	1.1756358700000002	2017-12-21 03:05:00	14227.4698456	14213.8772141	13.5926315041	14.7549404188	-1.16230891476	0.562449660046	Minimum	49.411216402516395
3229	1513822200	14249.97	14296.86	14249.97	14296.86	0.7461862100000003	2017-12-21 03:10:00	14238.1452539	14220.0240871	18.121166846	15.4281857043	2.69298114175	3.31692376059		56.584286382827145
3230	1513822500	14296.86	14308.5	14296.86	14308.5	1.5528403200000005	2017-12-21 03:15:00	14248.969061	14226.5778584	22.3912026057	16.8207890845	5.57041352114	1.06849332689		61.922145925515764
3231	1513822800	14280.0	14310.0	14308.5	14280.01	1.6865694500000006	2017-12-21 03:20:00	14253.7445901	14230.5357948	23.2087952652	18.0983903207	5.11040494453	-0.0825806872093	Maximum	63.76117344218311
3232	1513823100	14249.97	14280.01	14280.01	14249.97	0.8756273699999999	2017-12-21 03:25:00	14253.1638839	14231.9753656	21.188518343	18.7164159251	2.47210241786	-0.516260952959		54.21257739525492
3233	1513823400	14234.01	14249.98	14249.98	14234.02	1.16807232	2017-12-21 03:30:00	14250.218671	14232.12682	18.0918510297	18.591502946	-0.499651916377	-1.20211618773		45.88832416151381
3234	1513823700	14234.01	14234.02	14234.02	14234.02	0.8605410400000003	2017-12-21 03:35:00	14247.7265678	14232.2670555	15.4595122397	17.9651048048	-2.50559256509	-4.01467618348		46.731581344589806
3235	1513824000	14230.0	14234.02	14234.02	14230.01	1.01564738	2017-12-21 03:40:00	14245.000942	14232.0998662	12.9010757263	16.9522989891	-4.05122326279	-0.616872319642		48.746553730065706
3236	1513824300	14230.0	14233.05	14230.01	14233.05	1.0364292300000002	2017-12-21 03:45:00	14243.1623355	14232.1702465	10.992088991	15.7602569895	-4.76816799847	-0.176969939491		46.92883000067966
3237	1513824600	14230.0	14233.05	14233.04	14230.0	2.18953622	2017-12-21 03:50:00	14241.1373608	14232.0094875	9.12787329819	14.4337802512	-5.30590695302	-0.112776847358		40.01584042868679
3238	1513824900	14225.01	14225.02	14225.01	14225.01	1.4494691700000004	2017-12-21 03:55:00	14238.6562284	14231.491007	7.16522142152	12.9800684853	-5.81484706375	-0.0959195318048		31.28220067012454
3239	1513825200	14064.16	14225.02	14225.02	14064.16	1.4107475900000002	2017-12-21 04:00:00	14211.8106548	14219.0961176	-7.28546277156	8.9269622339	-16.2124250055	-1.78810858269		31.763926599842463
3240	1513825500	14047.7	14064.17	14064.17	14048.49	1.7508878400000003	2017-12-21 04:05:00	14186.6844002	14206.4586274	-19.7742271648	3.18672435417	-22.9609515189	-0.416256452146		31.68047444719589
3241	1513825800	14028.21	14044.22	14044.22	14041.99	1.86798063	2017-12-21 04:10:00	14164.4237233	14194.2757661	-29.8520428328	-3.42102908321	-26.4310137495	-0.151128851422		23.455965482394234
3242	1513826100	14016.82	14070.0	14041.99	14016.83	1.2238346400000004	2017-12-21 04:15:00	14141.7169966	14181.1316353	-39.4146386657	-10.6197509997	-28.794887666	-0.0894356129833		15.685785631046897
3243	1513826400	14034.76	14070.0	14034.77	14069.99	1.0324546200000004	2017-12-21 04:20:00	14130.682074	14172.8989215	-42.2168474959	-16.939170299	-25.277677197	0.122147046025	Minimum	15.823254316307526
3244	1513826700	14069.99	14155.84	14069.99	14154.57	1.0018733600000005	2017-12-21 04:25:00	14134.3571396	14171.5412236	-37.1840840723	-20.9881530536	-16.1959310187	0.359279300368		17.021178905101593
3245	1513827000	14153.64	14154.57	14154.57	14153.64	1.2222337800000005	2017-12-21 04:30:00	14137.3237335	14170.2152071	-32.8914735943	-23.3688171618	-9.52265643257	0.412034021288		22.92333591034196
3246	1513827300	14113.89	14148.99	14148.99	14113.89	0.7824505200000001	2017-12-21 04:35:00	14133.7185437	14166.0429695	-32.3244258	-25.1599388894	-7.16448691056	0.247637782452		23.53181568628463
3247	1513827600	14113.11	14120.0	14113.9	14120.0	1.6389687100000006	2017-12-21 04:40:00	14131.6079985	14162.6323792	-31.0243806528	-26.3328272421	-4.69155341072	0.345165471123		23.664235318731613
3248	1513827900	14120.0	14234.02	14120.0	14234.02	1.3034627900000002	2017-12-21 04:45:00	14147.3636911	14167.9203511	-20.5566600315	-25.1775938	4.62093376847	1.98494749264		31.929816450679667
3249	1513828200	14234.02	14307.86	14234.02	14307.86	1.2613412700000004	2017-12-21 04:50:00	14172.0554309	14178.286251	-6.23082011417	-21.3882390628	15.1574189486	2.280163644		38.09903645976386
3250	1513828500	14307.85	14399.0	14307.86	14398.99	4.870245579999996	2017-12-21 04:55:00	14206.9684415	14194.6346769	12.3337646657	-14.6438383171	26.9776029828	0.779828285686		38.91227691980655
3251	1513828800	14398.99	14486.86	14399.0	14486.86	7.4009943699999985	2017-12-21 05:00:00	14250.0286813	14216.2809971	33.7476841978	-4.96553381413	38.713218012	0.435013260321		53.769686057890674
3252	1513829100	14458.47	14486.86	14486.85	14460.01	2.9082007199999995	2017-12-21 05:05:00	14282.3334996	14234.3349973	47.998502245	5.6272733977	42.3712288473	0.0944899706919		70.23444899865467
3253	1513829400	14460.01	14486.86	14460.01	14486.86	1.06950351	2017-12-21 05:10:00	14313.799115	14253.0405531	60.758561943	16.6535311068	44.1050308362	0.0409193227596		76.60894448529702
3254	1513829700	14440.35	14486.86	14486.86	14440.35	1.8963664100000008	2017-12-21 05:15:00	14333.2684819	14266.9153269	66.3531550176	26.5934558889	39.7596991286	-0.0985223595858	Maximum	77.41893032045581
3255	1513830000	14388.27	14440.35	14440.35	14388.28	2.1279044000000003	2017-12-21 05:20:00	14341.7317924	14275.9053027	65.8264897054	34.4400626522	31.3864270532	-0.210596967758		76.90389877141654
3256	1513830300	14388.29	14486.85	14388.29	14486.84	2.8556643299999998	2017-12-21 05:25:00	14364.056132	14291.5300951	72.5260369429	42.0572575104	30.4687794325	-0.0292370845251		83.29282002305419
3257	1513830600	14445.78	14486.85	14486.85	14445.78	1.83146613	2017-12-21 05:30:00	14376.6290348	14302.956014	73.6730208247	48.3804101732	25.2926106515	-0.169884349733		84.18645862040884
3258	1513830900	14445.78	14445.79	14445.79	14445.79	1.4505453200000002	2017-12-21 05:35:00	14387.2691833	14313.5363092	73.732874056	53.4509029498	20.2819711062	-0.198106854775		78.87013870526553
3259	1513831200	14445.78	14445.79	14445.79	14445.78	1.54133519	2017-12-21 05:40:00	14396.2708474	14323.3321382	72.9387092196	57.3484642037	15.5902450158	-0.231324956823		74.71161256256516
3260	1513831500	14445.78	14445.79	14445.79	14445.79	2.65145923	2017-12-21 05:45:00	14403.8891786	14332.4030909	71.4860876614	60.1759888953	11.3100987661	-0.274540024569		78.62379393521725
3261	1513831800	14444.01	14445.79	14445.79	14444.02	1.3617371800000002	2017-12-21 05:50:00	14410.0631511	14340.6710101	69.3921409972	62.0192193157	7.37292168155	-0.348111644823		74.35203547605023
3262	1513832100	14444.01	14444.02	14444.02	14444.02	1.8071057800000003	2017-12-21 05:55:00	14415.2872817	14348.3264908	66.9607908643	63.0075336254	3.95325723893	-0.463814019777		70.224284466686
3263	1513832400	14376.17	14444.02	14444.02	14376.18	4.2143769599999965	2017-12-21 06:00:00	14409.2707768	14350.3897137	58.8810630865	62.1822395176	-3.30117643109	-1.83505226996		65.50989177571799
3264	1513832700	14310.44	14376.18	14376.18	14325.08	1.44103916	2017-12-21 06:05:00	14396.3183496	14348.5149201	47.8034294933	59.3064775127	-11.5030480195	-2.48452991217		57.12708447245777
3265	1513833000	14320.07	14330.07	14330.07	14321.0	1.2118870700000004	2017-12-21 06:10:00	14384.7309112	14346.4767779	38.254133322	55.0960086746	-16.8418753526	-0.464122841536		48.74979314046538
3266	1513833300	14321.0	14344.63	14321.0	14341.93	1.1915553	2017-12-21 06:15:00	14378.1461556	14346.1399795	32.0061761129	50.4780421622	-18.4718660494	-0.096782018785		37.52761755679459
3267	1513833600	14341.92	14341.93	14341.93	14341.93	4.187889959999995	2017-12-21 06:20:00	14372.5744394	14345.8281292	26.7463101956	45.7316957689	-18.9853855733	-0.0278000892031		33.46527827335228
3268	1513833900	14320.01	14341.93	14341.93	14320.02	3.064786859999998	2017-12-21 06:25:00	14364.489141	14343.9164159	20.5727251016	40.6999016355	-20.1271765339	-0.0601405199912		29.98755015603939
3269	1513834200	14320.01	14320.02	14320.02	14320.01	1.3081418600000003	2017-12-21 06:30:00	14357.6461963	14342.1455703	15.5006259526	35.6600464989	-20.1594205463	-0.00160201369148		28.87703367904605
3270	1513834500	14320.01	14344.74	14320.02	14344.74	1.8872905400000004	2017-12-21 06:35:00	14355.6606276	14342.3377503	13.3228773208	31.1926126633	-17.8697353425	0.11357891952	Minimum	26.921341453395954
3271	1513834800	14344.73	14409.99	14344.74	14406.43	3.2390672099999964	2017-12-21 06:40:00	14363.4713003	14347.0853243	16.3859759446	28.2312853195	-11.8453093749	0.337130117044		24.44334463714867
3272	1513835100	14410.18	14424.76	14410.64	14414.16	5.204331919999996	2017-12-21 06:45:00	14371.2695618	14352.0538188	19.2157429468	26.428176845	-7.21243389817	0.391114772111		33.928814159152026
3273	1513835400	14414.15	14439.85	14414.16	14439.81	2.28569836	2017-12-21 06:50:00	14381.8142446	14358.5542767	23.2599678865	25.7945350533	-2.53456716681	0.648583653924		45.41403881967845
3274	1513835700	14405.63	14439.81	14439.81	14405.63	2.60081146	2017-12-21 06:55:00	14385.4782069	14362.0413673	23.4368396439	25.3229959714	-1.8861563275	0.255827049211		40.03278693233852
3275	1513836000	14288.41	14399.84	14370.79	14328.84	3.297336699999998	2017-12-21 07:00:00	14376.7646366	14359.5820068	17.1826298853	23.6949227542	-6.51229286891	-2.452679279	Maximum	40.096916691445934
3276	1513836300	14296.93	14412.32	14328.84	14408.59	2.08769186	2017-12-21 07:05:00	14381.6608464	14363.2122285	18.4486179105	22.6456617854	-4.19704387499	0.355519790114	Minimum	46.91555042555932
3277	1513836600	14408.59	14495.0	14408.59	14495.0	3.2983759799999963	2017-12-21 07:10:00	14399.0976393	14372.9742856	26.1233536235	23.3412001531	2.78215347045	1.66288405681		52.18232149414821
3278	1513836900	14494.99	14500.0	14495.0	14500.0	3.282415349999996	2017-12-21 07:15:00	14414.6210794	14382.3835978	32.2374815625	25.1204564349	7.11702512757	1.55809940148		62.61988847946867
3279	1513837200	14499.99	14550.0	14500.0	14548.82	6.374077799999995	2017-12-21 07:20:00	14435.2670672	14394.7122202	40.554846967	28.2073345414	12.3475124257	0.734926068734		68.21770689507727
3280	1513837500	14545.81	14589.0	14548.52	14577.03	4.211132769999995	2017-12-21 07:25:00	14457.0767491	14408.2172409	48.8595082159	32.3377692763	16.5217389397	0.338062143216		72.0506204404992
3281	1513837800	14577.02	14597.09	14577.03	14597.09	2.606983959999999	2017-12-21 07:30:00	14478.6172493	14422.2078157	56.4094336022	37.1521021415	19.2573314608	0.165575338715		73.90191748619137
3282	1513838100	14597.09	14714.65	14597.09	14698.59	4.244177819999994	2017-12-21 07:35:00	14512.4592109	14442.6805701	69.7786408581	43.6774098848	26.1012309733	0.355391894589		82.30409217399426
3283	1513838400	14685.0	14746.14	14688.18	14738.71	6.521107959999987	2017-12-21 07:40:00	14547.2670246	14464.608676	82.6583486414	51.4735976361	31.1847510053	0.194761696763		89.39781142914809
3284	1513838700	14680.43	14754.82	14738.71	14751.99	5.438863899999991	2017-12-21 07:45:00	14578.762867	14485.8961815	92.8666855242	59.7522152137	33.1144703104	0.0618802216765		90.50194017600009
3285	1513839000	14751.98	14795.0	14751.99	14788.51	5.460758329999993	2017-12-21 07:50:00	14611.0316567	14508.3120199	102.719636808	68.3456995326	34.3739372755	0.0380337342933		91.13567821626522
3286	1513839300	14788.51	14810.0	14788.51	14810.0	11.336589309999981	2017-12-21 07:55:00	14641.642171	14530.6592777	110.982893377	76.8731383016	34.1097550759	-0.00768553795531	Maximum	91.50022014196314
3287	1513839600	14810.0	14948.0	14810.0	14901.34	6.583838479999994	2017-12-21 08:00:00	14681.5956832	14558.1171089	123.478574241	86.1942254894	37.2843487515	0.0930699639592	Minimum	92.35560002556048
3288	1513839900	14900.01	14940.0	14901.33	14915.01	6.652374389999991	2017-12-21 08:05:00	14717.5055781	14584.5536194	132.951958687	95.5457721289	37.4061865578	0.00326780030873		96.20111744225835
3289	1513840200	14915.01	14982.0	14915.01	14981.45	9.238093929999984	2017-12-21 08:10:00	14758.1124122	14613.9533513	144.159060931	105.268429889	38.8906310419	0.0396844645422		100.0
3290	1513840500	14923.01	15056.27	14981.54	14972.25	10.465271269999988	2017-12-21 08:15:00	14791.0566565	14640.4938438	150.562812708	114.327306453	36.2355062547	-0.0682715789403	Maximum	100.0
3291	1513840800	14850.0	14982.2	14956.53	14850.0	7.1677672799999845	2017-12-21 08:20:00	14800.1248632	14656.0128183	144.112044866	120.284254136	23.8277907307	-0.342418715963		87.61857047434381
3292	1513841100	14645.67	14850.01	14850.01	14769.92	6.8811268299999915	2017-12-21 08:25:00	14795.4779612	14664.4503873	131.027573824	122.432918073	8.59465575077	-0.63930119045		80.11617466123829
3293	1513841400	14751.13	14820.47	14767.18	14814.61	7.093642139999992	2017-12-21 08:30:00	14798.4213518	14675.5733216	122.848030144	122.515940487	0.332089656081	-0.961360912442		80.89370794528193
3294	1513841700	14636.4	14815.0	14813.99	14776.87	4.499519889999997	2017-12-21 08:35:00	14795.1057592	14683.0767793	112.028979908	120.418548372	-8.38956846376	-26.2629623059		73.52197944148037
3295	1513842000	14726.95	14776.87	14776.87	14731.36	4.228743039999993	2017-12-21 08:40:00	14785.2987193	14686.6533141	98.6454051657	116.06391973	-17.4185145647	-1.07621102801		73.61631746099096
3296	1513842300	14731.14	14824.18	14731.14	14824.18	5.5571610299999925	2017-12-21 08:45:00	14791.2804548	14696.8404761	94.4399787419	111.739131533	-17.2991527907	0.00685258053973	Minimum	74.06776593246374
3297	1513842600	14824.0	14900.0	14824.18	14900.0	5.272427859999996	2017-12-21 08:50:00	14808.0065387	14711.8893297	96.1172089941	108.614747025	-12.4975380309	0.277563578861		74.42669536553512
3298	1513842900	14881.11	14900.0	14899.99	14887.53	6.8062351199999895	2017-12-21 08:55:00	14820.2409173	14724.8997497	95.3411676361	105.960031147	-10.6188635111	0.150323568945		74.11074083813901
3299	1513843200	14769.19	14889.99	14887.53	14773.58	5.10588947999999	2017-12-21 09:00:00	14813.0623147	14728.5056942	84.5566205023	101.679349018	-17.1227285159	-0.612482211311	Maximum	67.47641598666405
3300	1513843500	14722.79	14773.55	14773.55	14729.38	5.582964729999991	2017-12-21 09:05:00	14800.1881124	14728.5704576	71.6176548504	95.6670101846	-24.0493553342	-0.404528215926		62.108632812954674
3301	1513843800	14650.0	14743.84	14729.41	14652.93	6.142750849999991	2017-12-21 09:10:00	14777.5330182	14722.9674607	54.5655574895	87.4467196456	-32.8811621561	-0.367236738745		53.63768308041636
3302	1513844100	14652.44	14757.79	14652.9	14700.0	5.04425244999999	2017-12-21 09:15:00	14765.6048616	14721.2661673	44.3386942297	78.8251145624	-34.4864203328	-0.0488199951396		53.368363651711654
3303	1513844400	14618.24	14710.0	14700.0	14667.16	5.669313579999992	2017-12-21 09:20:00	14750.4594982	14717.2583031	33.2011951602	69.700330682	-36.4991355218	-0.0583625429831		46.86967996279766
3304	1513844700	14600.01	14667.17	14667.16	14600.02	4.128141469999994	2017-12-21 09:25:00	14727.31496	14708.5739843	18.7409757165	59.5084596889	-40.7674839724	-0.116943823178		37.992898368249264
3305	1513845000	14533.05	14600.02	14600.02	14533.08	7.368172729999988	2017-12-21 09:30:00	14697.4326585	14695.5744299	1.85822856586	47.9784134643	-46.1201848984	-0.131298289825		41.125585228127626
3306	1513845300	14519.15	14534.4	14533.08	14530.0	6.765843979999991	2017-12-21 09:35:00	14671.673788	14683.3096573	-11.6358693848	36.0555568945	-47.6914262793	-0.0340684102706		41.10838637549655
3307	1513845600	14500.0	14530.0	14530.0	14500.0	7.408261989999987	2017-12-21 09:40:00	14645.262436	14669.7311642	-24.4687282421	23.9506998671	-48.4194281093	-0.0152648366123		32.52179452655915
3308	1513845900	14440.74	14500.01	14500.01	14444.13	7.8115808599999905	2017-12-21 09:45:00	14614.3189843	14653.0199669	-38.7009825805	11.4203633776	-50.1213459581	-0.035149482663		32.45114433557082
3309	1513846200	14401.31	14442.69	14442.69	14415.99	5.748327689999988	2017-12-21 09:50:00	14583.8068329	14635.4621915	-51.6553586852	-1.19478103496	-50.4605776502	-0.0067682079487		25.75210790135715
3310	1513846500	14405.0	14415.99	14415.98	14406.99	5.398064779999987	2017-12-21 09:55:00	14556.6042432	14618.5383255	-61.934082315	-13.342641291	-48.591441024	0.0370415225763	Minimum	20.282359414954044
3311	1513846800	14318.97	14415.99	14406.99	14318.97	5.56401840999999	2017-12-21 10:00:00	14520.0451288	14596.3480792	-76.3029503176	-25.9347030963	-50.3682472213	-0.0365662380012	Maximum	13.683724315552325
3312	1513847100	14318.97	14602.0	14318.97	14561.3	11.943340149999981	2017-12-21 10:05:00	14526.3920321	14593.7519252	-67.3598930511	-34.2197410872	-33.1401519638	0.34204277909	Minimum	13.783452735063804
3313	1513847400	14375.42	14614.71	14555.09	14397.41	6.231925429999992	2017-12-21 10:10:00	14506.5486425	14579.2080788	-72.6594362975	-41.9076801293	-30.7517561682	0.0720695486917		13.025702039062992
3314	1513847700	14352.25	14400.0	14397.41	14399.99	6.032030509999988	2017-12-21 10:15:00	14490.1550052	14565.9326656	-75.7776603647	-48.6816761764	-27.0959841883	0.118880104274		12.882545926438254
3315	1513848000	14399.99	14558.43	14400.0	14558.43	5.628596539999987	2017-12-21 10:20:00	14500.6588506	14565.3769126	-64.7180620086	-51.8889533428	-12.8291086658	0.526530995271		19.390479503654063
3316	1513848300	14547.29	14620.0	14558.43	14562.09	5.593870529999991	2017-12-21 10:25:00	14510.1097966	14565.1334376	-55.0236409375	-52.5158908618	-2.50775007577	0.804526554331		18.867119485733966
