"index"	"time"	"low"	"high"	"open"	"close"	"volume"	"datetime"	"macd_histogram"	"macd_histogram_slopePercentage"	"macd_histogram_extrems"	"mfi"	"rsi"	"signal"	"bitcoins"	"budget"	"profit"
397	1513115100	14557.17	14579.99	14557.17	14577.78	24.581563530000032	"2017-12-12 22:45"	-5.570353701997412	0.3546426249249539		53.79820848370409	56.88997639413071	null	null	null	null
398	1513116000	14575.14	14651	14577.76	14649.99	20.750472450000032	"2017-12-12 23:00"	0.8836158236450586	1.1586283153488464		61.854368252925255	61.627720258709765	null	null	null	null
399	1513116900	14649.99	14840	14650	14839.97	22.02845621000006	"2017-12-12 23:15"	16.63965288528751	17.831320626023018		61.074521475814876	70.7389731582853	null	null	null	null
400	1513117800	14631.97	14840	14839.92	14766	27.88859170000008	"2017-12-12 23:30"	20.517490669657192	0.2330479975215347		53.32638581381363	64.33378326227054	null	null	null	null
401	1513118700	14711.03	14766.01	14766.01	14747.94	21.01699724000003	"2017-12-12 23:45"	20.268302674061616	-0.012145149697282165	"max"	45.96891114506368	62.837751865030285	null	null	null	null
402	1513119600	14650	14750	14747.72	14650	21.76808978	"2017-12-13 00:00"	12.301487172444567	-0.393067719075095		46.28301964014897	55.324222731242074	null	null	null	null
403	1513120500	14613.02	14692	14650.01	14620.01	19.94650980000001	"2017-12-13 00:15"	4.223418577289053	-0.6566741469478954		46.46405258708443	53.22555082078737	null	null	null	null
404	1513121400	14524.11	14626.12	14620.01	14545	18.18495870999999	"2017-12-13 00:30"	-6.383612847752751	-2.5114800323320767		40.82108387139403	48.29125581374025	null	null	null	null
405	1513122300	14543.55	14657.74	14543.55	14649.53	12.43986225999997	"2017-12-13 00:45"	-6.547338159049403	-0.025647750764567247		46.56389261286742	54.60669067757487	null	null	null	null
406	1513123200	14646.13	14724.9	14649.99	14651.74	14.155887489999964	"2017-12-13 01:00"	-6.671719421119143	-0.018997225902839036		52.36331447554489	54.73257194197566	null	null	null	null
407	1513124100	14630.01	14654.31	14651.74	14644.99	12.594839439999985	"2017-12-13 01:15"	-7.32152039376048	-0.09739632793675498		55.45058674570605	54.23784240667155	null	null	null	null
408	1513125000	14640	14669.92	14644.99	14656.04	7.555989109999987	"2017-12-13 01:30"	-7.113938979263743	0.0283522278615301	"min"	53.57107574573133	54.95564584588667	null	null	null	null
409	1513125900	14600	14679.76	14656.04	14600.01	12.719696019999994	"2017-12-13 01:45"	-10.64452343847909	-0.49629108002002364	"max"	47.88986260311418	50.61990426236288	null	null	null	null
410	1513126800	14561.71	14600.01	14600	14570	8.94972038999999	"2017-12-13 02:00"	-14.64824214104587	-0.3761294458795271		41.47984942680176	48.41659542086496	null	null	null	null
411	1513127700	14515	14570	14569.99	14515.01	10.103989199999988	"2017-12-13 02:15"	-20.299409606283255	-0.3857915107371305		33.46348814601183	44.586903995173095	null	null	null	null
412	1513128600	14450	14515.01	14515	14450.01	14.670510759999976	"2017-12-13 02:30"	-27.279470857109317	-0.3438553823095195		25.15003243904107	40.508160641738634	null	null	null	null
413	1513129500	14447	14450.01	14450.01	14449.01	6.334386109999991	"2017-12-13 02:45"	-30.58004472653572	-0.12099112503739201		16.405706420874225	40.44685856532097	null	null	null	null
414	1513130400	14443.15	14500.06	14449	14443.15	5.628335879999995	"2017-12-13 03:00"	-31.64182139115741	-0.03472122667303807		21.388344100692365	40.06423491154003	null	null	null	null
415	1513131300	14350	14443.14	14443.14	14357.94	9.13235817999999	"2017-12-13 03:15"	-36.2365167657546	-0.14520957304566603		22.89044422247116	34.894983570946906	null	null	null	null
416	1513132200	14300	14507.98	14357.94	14300	10.804323619999986	"2017-12-13 03:30"	-40.98181757593349	-0.13095355828084024		24.473507903134376	31.882683244828357	null	null	null	null
417	1513133100	14000.4	14390	14300	14322.86	22.64523750999999	"2017-12-13 03:45"	-40.32288535722162	0.016078647988000055	"min"	24.164772502416383	34.292760216280826	"buy"	0.007674717561400682	0	null
418	1513134000	14315.18	14444.3	14320	14399.15	5.966616099999996	"2017-12-13 04:00"	-32.809545099145744	0.18632943033503127		29.9587213664625	41.70547395139259	null	null	null	null
419	1513134900	14222.08	14399.16	14399.16	14369.91	7.465244989999995	"2017-12-13 04:15"	-28.05375485819082	0.14495142272115039		22.555814047561526	39.84986974659086	null	null	null	null
420	1513135800	14369.91	14433.8	14369.92	14432.25	4.2134746599999975	"2017-12-13 04:30"	-19.3672880939108	0.30963651062716274		16.881469353850363	45.425059704579894	null	null	null	null
421	1513136700	14242.9	14432.11	14432.11	14275.02	6.384608509999995	"2017-12-13 04:45"	-22.64081085343831	-0.1690232903881223	"max"	17.702220338729944	36.28912656832401	null	null	null	null
422	1513137600	14134.38	14277.09	14275.01	14138.69	7.4637577099999985	"2017-12-13 05:00"	-31.853627709203636	-0.40691196598050444		11.944949455102645	30.55151814957415	null	null	null	null
423	1513138500	14114.71	14228.11	14138.69	14214.79	12.122459549999999	"2017-12-13 05:15"	-30.676740772544278	0.03694671600369441	"min"	21.111706989075984	36.57937351195202	null	null	null	null
424	1513139400	14180.34	14228.11	14214.79	14228.11	8.852629089999995	"2017-12-13 05:30"	-26.986037575721674	0.12030949520314713		27.82160608262342	37.60028230126001	null	null	null	null
425	1513140300	14201.01	14272.31	14228.1	14272.31	6.301525809999991	"2017-12-13 05:45"	-19.880999710880886	0.2632857026491701		33.58717870538115	40.994588271562286	null	null	null	null
426	1513141200	14289.97	14586.65	14289.98	14520	6.338621529999991	"2017-12-13 06:00"	2.0231883819369045	1.1017649218529797		41.3092288447595	55.577449423953055	null	null	null	null
427	1513142100	14499.13	14559.27	14520	14503	8.966266629999977	"2017-12-13 06:15"	15.158434704217463	6.492349619814195		47.833504051347745	54.580408895604585	null	null	null	null
428	1513143000	14503	14504	14503	14503.99	15.343791649999972	"2017-12-13 06:30"	23.222437523330413	0.5319812352966325		39.96221467263321	54.63145234712489	null	null	null	null
429	1513143900	14490.12	14525.96	14504	14525.45	12.99855271999998	"2017-12-13 06:45"	28.93857375387705	0.2461471249434485		48.46649715369936	55.7912552815168	null	null	null	null
430	1513144800	14442.13	14527.03	14525.45	14461.39	12.469856009999969	"2017-12-13 07:00"	27.359819912828378	-0.054555343828482886	"max"	47.846102230866705	51.55446009896346	null	null	null	null
431	1513145700	14412.08	14493.36	14461.38	14412.77	9.579939789999981	"2017-12-13 07:15"	22.214517350966453	-0.18806054200120714		52.76585618838748	48.54147483545262	null	null	null	null
432	1513146600	14336.33	14463.04	14412.77	14463.04	12.171834239999974	"2017-12-13 07:30"	21.36379380528038	-0.03829583745824942		45.682750894625364	51.68550580843856	null	null	null	null
433	1513147500	14463.03	14498.58	14463.04	14492.51	12.18317986999996	"2017-12-13 07:45"	21.873325706190847	0.023850253637279006	"min"	53.10644563495306	53.47993262125026	null	null	null	null
434	1513148400	14439.25	14516.02	14492.5	14515.99	13.57693461999998	"2017-12-13 08:00"	22.776607324224113	0.041296034730448315		56.164707925854835	54.916636494350804	null	null	null	null
435	1513149300	14513.37	14528.92	14515.84	14525	15.425605179999966	"2017-12-13 08:15"	22.903978030961603	0.005592172044078985		62.90630388458536	55.4847655156908	null	null	null	null
436	1513150200	14525	14583.85	14525	14548	14.438856299999967	"2017-12-13 08:30"	23.37895214535262	0.020737625304606343		69.12984423760635	56.97528081355445	"sell"	0	111.37266160554898	0.013179630325228285
437	1513151100	14540.05	14565	14548	14565	17.527542679999954	"2017-12-13 08:45"	23.61070706960881	0.009912973122803521		70.19722163047464	58.09221666472122	null	null	null	null
438	1513152000	14527.79	14565.9	14565	14550.94	13.73454214999998	"2017-12-13 09:00"	21.641877725798906	-0.08338714033448574	"max"	63.02819733003148	56.77934685457169	null	null	null	null
439	1513152900	14519.15	14560	14550.94	14554.5	14.477388479999945	"2017-12-13 09:15"	19.472115102132605	-0.10025759553570368		56.647749461177675	57.04406048006758	null	null	null	null
440	1513153800	14541.04	14589.22	14554.49	14589.19	17.497954419999957	"2017-12-13 09:30"	19.23241691899417	-0.012309817494463384		59.20951696242344	59.63820646513466	null	null	null	null
441	1513154700	14579.99	14661.18	14589.22	14655.4	21.602039620000056	"2017-12-13 09:45"	22.18270930551659	0.1534020606431777	"min"	61.78029079005742	64.09506917132475	null	null	null	null
442	1513155600	14596.01	14655.16	14655.16	14599.41	23.524372010000036	"2017-12-13 10:00"	19.128689378559915	-0.13767569528565987	"max"	59.33970704120931	58.23853350033413	null	null	null	null
443	1513156500	14586	14605	14599.41	14605	21.180461580000046	"2017-12-13 10:15"	16.35767317293641	-0.14486179114442393		51.18678255286663	58.64481974052593	null	null	null	null
444	1513157400	14600.52	14624.8	14605	14620	19.48586912999998	"2017-12-13 10:30"	14.472541236082265	-0.11524450433287016		58.20872298232687	59.77568069986577	null	null	null	null
445	1513158300	14614.53	14651.9	14620	14646	19.19442133999998	"2017-12-13 10:45"	13.910494580649605	-0.038835381172132456		63.96552886359114	61.72918245210242	null	null	null	null
446	1513159200	14622.16	14651.94	14651.71	14622.5	16.232440439999934	"2017-12-13 11:00"	11.016516371679081	-0.2080427976296568		62.832719523770216	58.94283470182803	null	null	null	null
447	1513160100	14601.47	14640.42	14622.51	14602.8	14.049843169999965	"2017-12-13 11:15"	7.03003401504089	-0.36186415216397416		57.31840246233998	56.634958921406295	null	null	null	null
448	1513161000	14553	14607.53	14602.8	14589.01	16.523383889999955	"2017-12-13 11:30"	2.928908740065715	-0.5833720386275145		51.103358130346976	55.011222868046474	null	null	null	null
449	1513161900	14588.99	14612.5	14589.01	14599.01	16.60088091999996	"2017-12-13 11:45"	0.4824619153274483	-0.8352758798088658		51.353283227494416	55.99645579722787	null	null	null	null
450	1513162800	14583.93	14605	14599.01	14605	23.702044450000077	"2017-12-13 12:00"	-1.0556261883411153	-3.1879990001379874		43.84447265882685	56.609429156294034	null	null	null	null
451	1513163700	14594.04	14605	14605	14601.6	19.596831269999953	"2017-12-13 12:15"	-2.5405854011463163	-1.4067093344271513		44.30725855759336	56.131463070220796	null	null	null	null
452	1513164600	14577.9	14604.99	14601.54	14604.94	12.72480182999996	"2017-12-13 12:30"	-3.4784788765524937	-0.3691643173982651		44.47389167034807	56.5198384483922	null	null	null	null
453	1513165500	14579.23	14605	14604.94	14604.35	12.742822239999974	"2017-12-13 12:45"	-4.267191482226671	-0.22674066270480495		49.76765050403017	56.4248088566458	null	null	null	null
454	1513166400	14597.01	14690	14604.35	14608.03	26.972325410000124	"2017-12-13 13:00"	-4.638827573737167	-0.08709149637610628		51.585193810405336	56.911440579581516	null	null	null	null
455	1513167300	14607.99	14684.99	14611.21	14668.99	18.28479338999997	"2017-12-13 13:15"	-1.063517798414935	0.7707356478529044	"min"	50.97369598059114	64.06964981613214	null	null	null	null
456	1513168200	14657.54	14708.7	14660	14708.7	20.347448579999995	"2017-12-13 13:30"	3.4445361509148285	4.2388138271391025		59.5182382997144	67.81997095696934	null	null	null	null
457	1513169100	14651	14727.17	14708.71	14674.48	24.71304044000005	"2017-12-13 13:45"	3.5750057603390033	0.037877265242091784		58.68183272552249	61.83067470672733	null	null	null	null
458	1513170000	14651	14684.95	14672.1	14684	16.56222432999997	"2017-12-13 14:00"	3.738087335004032	0.045617150180357786		51.79329985461866	62.814534129039686	null	null	null	null
459	1513170900	14641	14699.97	14684	14642.11	17.130751409999963	"2017-12-13 14:15"	0.6236744980175928	-0.8331567879173374	"max"	44.71015540749976	55.977185565712894	null	null	null	null
460	1513171800	14617	14641.57	14641.05	14627.46	14.783998609999953	"2017-12-13 14:30"	-2.6447739912781216	-5.240631931696392		44.96500120361536	53.77272872469496	null	null	null	null
461	1513172700	14596.14	14627.46	14627.46	14608.01	10.917832049999982	"2017-12-13 14:45"	-6.138728384028823	-1.3210786268592283		45.52464481160903	50.90637753430979	null	null	null	null
462	1513173600	14602.5	14614.4	14608.01	14602.88	13.87580902999996	"2017-12-13 15:00"	-8.663006295940626	-0.4112053431911462		46.003036589261065	50.147108542241796	null	null	null	null
463	1513174500	14585.04	14622.43	14602.5	14608.6	17.24782066999996	"2017-12-13 15:15"	-9.735016559989464	-0.12374575608367834		39.24765982028651	51.0242465756639	null	null	null	null
464	1513175400	14563.4	14640	14610	14610	21.096989079999958	"2017-12-13 15:30"	-10.094081283762595	-0.03688383286874645		39.659052723720194	51.25032856897838	null	null	null	null
465	1513176300	14570.01	14610	14610	14599.79	19.887349280000002	"2017-12-13 15:45"	-10.705379412649975	-0.06056005610641541		31.70816842899893	49.45725843806331	null	null	null	null
466	1513177200	14570	14599.79	14599.79	14579	15.716699459999948	"2017-12-13 16:00"	-12.093518453285252	-0.1296674304691142		31.33186898892771	45.933217684808795	null	null	null	null
467	1513178100	14513.94	14579.98	14579	14513.98	18.820799600000008	"2017-12-13 16:15"	-16.69088948102636	-0.3801516527634035		25.64032134695509	37.04330046257161	null	null	null	null
468	1513179000	14415.54	14514.07	14514.06	14441.84	14.148105259999962	"2017-12-13 16:30"	-23.47508301209499	-0.4064608742859794		15.923791834025423	30.0858907646262	null	null	null	null
469	1513179900	14401.12	14489.52	14436.1	14453.51	12.61802846999996	"2017-12-13 16:45"	-25.87223301994766	-0.10211465521197917		8.604168184725765	32.30102178683664	"buy"	0.007686314947132919	0	null
470	1513180800	14318.8	14453.51	14453.5	14320	17.388425049999963	"2017-12-13 17:00"	-34.60008695467013	-0.33734443903598266		0	23.232174708565495	null	null	null	null
471	1513181700	14300	14320	14320	14317.62	22.157948589999975	"2017-12-13 17:15"	-38.391104085828196	-0.10956669375209108		0	23.10762606741811	null	null	null	null
472	1513182600	14300	14320	14317.61	14300.03	14.791999549999925	"2017-12-13 17:30"	-39.772241743293705	-0.03597546073115792		0	22.161974503040753	null	null	null	null
473	1513183500	14154.67	14300.03	14300.03	14232.81	29.273301570000072	"2017-12-13 17:45"	-42.64713378678675	-0.07228388236320135		0	18.967475870522804	null	null	null	null
474	1513184400	14100.05	14301	14239.99	14220.97	25.974182960000096	"2017-12-13 18:00"	-42.67615188240798	-0.00068042311509844		0	18.462667461397857	null	null	null	null
475	1513185300	14119	14221.13	14221.13	14131	26.659895630000083	"2017-12-13 18:15"	-45.80871663615413	-0.07340316817640398		0	15.16073616880739	null	null	null	null
476	1513186200	13944.02	14199	14131.14	14170.22	33.45185037999996	"2017-12-13 18:30"	-42.373298768847135	0.07499485075282859	"min"	0	21.73204842417522	null	null	null	null
477	1513187100	14139.17	14399.6	14170.26	14192.19	28.05161874000008	"2017-12-13 18:45"	-36.005564300717296	0.15027705307691078		9.29021368894142	25.225969994592745	null	null	null	null
478	1513188000	13955	14192.21	14192.16	14020.07	25.435390010000052	"2017-12-13 19:00"	-40.4380241647589	-0.12310485754429078	"max"	9.184709619875235	18.324434462113672	null	null	null	null
479	1513188900	13298.03	14020.04	14020.03	13345.69	32.17313736000018	"2017-12-13 19:15"	-83.36837312352384	-1.0616331990863703		8.886720688149694	8.505590574876422	null	null	null	null
480	1513189800	13120.07	13800	13345.72	13757.09	41.118674190000064	"2017-12-13 19:30"	-78.69601690137252	0.05604470912762642	"min"	19.838263257770507	32.32789416210919	null	null	null	null
481	1513190700	13700.07	14074	13757.04	13788.65	39.513595870000074	"2017-12-13 19:45"	-68.49327720675771	0.1296474725957428		29.510167833028248	33.75288977035055	null	null	null	null
482	1513191600	13710	14030	13789.75	13826.05	29.58077533000009	"2017-12-13 20:00"	-54.83023957673939	0.19947998091512395		36.095569356734146	35.48658656778183	null	null	null	null
483	1513192500	13821.91	14102.23	13821.91	14088.92	30.106351150000158	"2017-12-13 20:15"	-25.20065537960528	0.5403876478720304		42.14360084429989	46.15306998362307	null	null	null	null
484	1513193400	13919.79	14088.92	14070	14061.17	28.49284995000008	"2017-12-13 20:30"	-5.606032949303199	0.7775441604649646		48.05350861263995	45.30155749762659	null	null	null	null
485	1513194300	14014.04	14125.05	14076.76	14090	21.398686330000036	"2017-12-13 20:45"	10.295268070568085	2.836462283342044		53.494354948932404	46.407819989830685	"sell"	0	108.02942716109007	-0.027587416482224722
486	1513195200	14065.53	14120	14090	14070	19.55574277999998	"2017-12-13 21:00"	19.908412784123072	0.9337439926442384		57.69781738672603	45.71705313153655	null	null	null	null
487	1513196100	13975.43	14089	14070.01	13994.73	22.288888910000058	"2017-12-13 21:15"	21.503748436864186	0.08013374396242129		58.76291521958856	43.115965158943894	null	null	null	null
488	1513197000	13801.35	13995	13979	13887.34	19.369265640000012	"2017-12-13 21:30"	15.891211815703826	-0.26100271018510923	"max"	59.82315607851489	39.64983544523465	null	null	null	null
489	1513197900	13882	13917.5	13887.34	13901.58	13.921181069999943	"2017-12-13 21:45"	13.781062100863863	-0.13278721215928263		65.49375477191437	40.33478523634083	null	null	null	null
490	1513198800	13900.4	14177	13901.58	14172.26	24.117029690000027	"2017-12-13 22:00"	30.31075006255631	1.1994494938569564	"min"	73.65778819892994	51.583534212490264	null	null	null	null
491	1513199700	14124.99	14200.22	14172.25	14199	15.978835999999967	"2017-12-13 22:15"	42.0202483669613	0.3863150294941084		72.75460765456295	52.53554406434228	null	null	null	null
492	1513200600	14140.04	14200	14199	14194.76	12.93681139999996	"2017-12-13 22:30"	48.02187005570262	0.14282689707898394		79.11729831801821	52.359737552875146	null	null	null	null
493	1513201500	14180.89	14243.95	14194.37	14226.04	11.842380569999973	"2017-12-13 22:45"	52.28864219867911	0.08885060365261246		87.37193344421476	53.59354029493634	null	null	null	null
494	1513202400	14224	14244.4	14226.05	14225.8	14.282809739999946	"2017-12-13 23:00"	53.113663853741684	0.015778219138446323		86.3196559227768	53.58207407449608	null	null	null	null
495	1513203300	14161.45	14243.11	14225.8	14238.89	13.835407309999956	"2017-12-13 23:15"	52.46784665729997	-0.012159153588426685	"max"	80.047674073774	54.15815437271699	null	null	null	null
496	1513204200	14103.22	14243	14239.74	14134.98	19.093771259999983	"2017-12-13 23:30"	43.34773946586753	-0.17382278428542186		72.11922893913123	48.963332700023265	null	null	null	null
497	1513205100	14134.97	14160	14134.98	14150.1	13.404458409999972	"2017-12-13 23:45"	36.891620826721166	-0.14893783894382723		64.91295197415452	49.719101479729446	null	null	null	null
498	1513206000	14137.91	14150.11	14150.11	14140	12.566096229999967	"2017-12-14 00:00"	30.750114061652255	-0.16647430032731236		57.186075456220756	49.19504001717264	null	null	null	null
499	1513206900	13950.01	14140.04	14140	13955.78	13.191896339999971	"2017-12-14 00:15"	13.945730503206825	-0.5464819910831414		49.831371238838244	40.75668338307508	null	null	null	null
500	1513207800	13930.01	14019.93	13955.77	13930.92	11.846437139999965	"2017-12-14 00:30"	1.477173664220281	-0.8940769962620025		42.67137581401634	39.76541532835585	null	null	null	null
501	1513208700	13901	13994	13905.48	13990.99	10.102967509999981	"2017-12-14 00:45"	-2.203481222665374	-2.4916873188559525		50.03357491510987	43.35073392395352	null	null	null	null
502	1513209600	13900	13990.99	13990.99	13971.64	10.426533029999975	"2017-12-14 01:00"	-5.246480085737609	-1.3809960492385607		52.2539579304181	42.47371274768616	null	null	null	null
503	1513210500	13949.01	13989.99	13971.64	13949.01	7.489301689999987	"2017-12-14 01:15"	-7.927653625765906	-0.5110423552958836		50.67943285205472	41.41836676121389	null	null	null	null
504	1513211400	13930.12	13955	13949	13945.94	6.140150369999993	"2017-12-14 01:30"	-8.97514828514845	-0.13213173895212194		42.04625635357031	41.26855964168714	null	null	null	null
505	1513212300	13945.93	14093.26	13945.94	14089.04	5.661524079999989	"2017-12-14 01:45"	0.404910827840979	1.0451146671872822	"min"	38.33593875501106	50.29339921157358	null	null	null	null
506	1513213200	13989.93	14089.04	14089.04	14014.6	4.089987969999993	"2017-12-14 02:00"	1.945222970975422	3.8040774344008685		32.10969827827637	46.307117384949635	null	null	null	null
507	1513214100	13912.29	14013.99	13989.98	13912.88	3.665533549999995	"2017-12-14 02:15"	-3.254391538820016	-2.6730172259831573	"max"	25.741631136410646	41.47010882859964	null	null	null	null
508	1513215000	13863	13953.38	13911.99	13863	3.8638853599999945	"2017-12-14 02:30"	-9.090164007117302	-1.7931992505158836		17.084248024507602	39.30215395606568	null	null	null	null
509	1513215900	13855.04	13863	13863	13862.39	5.400958199999994	"2017-12-14 02:45"	-11.853732504608601	-0.3040174517563726		18.25246570317293	39.275113091028174	null	null	null	null
510	1513216800	13855	13862.73	13862.39	13855	5.740978919999995	"2017-12-14 03:00"	-12.952498951005317	-0.09269371026970012		20.442319104545362	38.92569938291902	null	null	null	null
511	1513217700	13850	13892.36	13855.01	13850	5.564365859999998	"2017-12-14 03:15"	-12.76815498995041	0.01423230851067538	"min"	27.218059789392527	38.67499437835142	"buy"	0.007780458743190423	0	null
512	1513218600	13805	13850.01	13850	13814.73	8.626114780000007	"2017-12-14 03:30"	-13.69190537434234	-0.0723479927302729	"max"	28.339326908839823	36.87101404061297	null	null	null	null
513	1513219500	13801	13849.18	13814.73	13802.96	4.140843619999996	"2017-12-14 03:45"	-13.730841583879453	-0.00284373930965637		31.14009560748903	36.26312756018257	null	null	null	null
514	1513220400	13801	13879.52	13802.15	13847.86	1.8800789500000008	"2017-12-14 04:00"	-9.565309935895272	0.30337045420979	"min"	37.16370472152262	40.306284294157834	null	null	null	null
515	1513221300	13804.87	13835.82	13835.82	13812	1.5528871400000004	"2017-12-14 04:15"	-8.1149765948024	0.1516242914043252		27.81022666396069	38.22093065814798	null	null	null	null
516	1513222200	13801	13835.29	13811.61	13835.29	4.160954419999997	"2017-12-14 04:30"	-4.6491953326748074	0.42708456662061195		36.486920522337925	40.37844712816534	null	null	null	null
517	1513223100	13835.32	13874.86	13835.32	13874.8	2.4129405899999994	"2017-12-14 04:45"	0.9438666236718802	1.203017201070975		31.317112877357147	43.95428172511307	null	null	null	null
518	1513224000	13874.79	13985.24	13874.8	13983.02	5.284272409999996	"2017-12-14 05:00"	11.959829774982722	11.671101483020934		40.30161128918013	52.37904031857003	null	null	null	null
519	1513224900	13983	14010.7	13983.01	14008.21	6.319423609999995	"2017-12-14 05:15"	20.471247846772258	0.7116671584735688		40.91671083717027	54.10827804082781	null	null	null	null
520	1513225800	13997.02	14032.72	14009.49	14032.72	4.352329429999995	"2017-12-14 05:30"	26.876628857897956	0.3128964613720725		47.72488016708223	55.7904577976401	null	null	null	null
521	1513226700	14041.32	14075.3	14041.32	14056.19	2.7966989199999994	"2017-12-14 05:45"	31.49857833900372	0.17196909275872824		52.93538961486957	57.400713463453314	null	null	null	null
522	1513227600	14035.02	14071.84	14060.04	14035.04	3.994431669999999	"2017-12-14 06:00"	31.841081467606884	0.01087360594236888		52.78672611966575	55.44100321417939	null	null	null	null
523	1513228500	14012.3	14068.59	14035.02	14054.58	3.044927249999999	"2017-12-14 06:15"	32.00752442444258	0.005227302251182131		54.820339930639356	56.90487026933853	null	null	null	null
524	1513229400	13964.67	14041.61	14041.61	13964.67	5.989411409999997	"2017-12-14 06:30"	24.997096134171397	-0.21902438305780567	"max"	54.542866382893735	48.93811318512123	null	null	null	null
525	1513230300	13943.24	14003.35	13943.89	13998.97	3.4759019899999966	"2017-12-14 06:45"	21.725660804785694	-0.13087261463596978		46.928699013441026	51.71534466334699	null	null	null	null
526	1513231200	13998.97	14040.03	13998.97	14040.03	0.8667009800000002	"2017-12-14 07:00"	21.3511381044905	-0.01723872537919287		55.823910528575794	54.879097220957384	null	null	null	null
527	1513232100	14044.43	14124.01	14044.44	14124.01	9.550457189999976	"2017-12-14 07:15"	25.50236778482833	0.1944266230690887	"min"	67.5587582634036	60.56977777182777	null	null	null	null
528	1513233000	14068.91	14124.01	14091.32	14085.59	9.417666199999976	"2017-12-14 07:30"	24.403229953465647	-0.043099442398308326	"max"	56.48221946308402	57.02631473525979	null	null	null	null
529	1513233900	13986.5	14114.87	14086.14	14013.13	8.646911139999975	"2017-12-14 07:45"	17.842908929967273	-0.2688300293038342		50.755845375815525	50.969952933434435	null	null	null	null
530	1513234800	13987.09	14084.35	14011.1	14084.34	6.500192049999983	"2017-12-14 08:00"	17.331543112788673	-0.028659330111793488		52.38945160003328	55.92406040426785	null	null	null	null
531	1513235700	14041.68	14084.35	14084.35	14058.49	9.870012939999977	"2017-12-14 08:15"	14.404707329617082	-0.1688733521374634		56.84820789415124	53.798951597969804	null	null	null	null
532	1513236600	14040.01	14089.98	14058.49	14072.5	7.189837309999976	"2017-12-14 08:30"	12.628272173306437	-0.12332323841513747		57.87581669620797	54.8014173905359	null	null	null	null
533	1513237500	14069.04	14100	14072.52	14100	26.85686786000009	"2017-12-14 08:45"	12.498127407441299	-0.010305825221302817		66.34421549347559	56.78360828358005	null	null	null	null
534	1513238400	14099.99	14361	14100	14361	22.782721440000063	"2017-12-14 09:00"	28.279606708996013	1.2627075070589	"min"	71.55476504476604	70.15942575758714	"sell"	0	111.45583009093028	0.034303068592057846
535	1513239300	14209	14440.52	14361	14326.31	30.69879428000008	"2017-12-14 09:15"	34.272192535669674	0.211904850316301		76.96149954933823	67.18310076841277	null	null	null	null
536	1513240200	14276.95	14400	14326.31	14338.55	19.775823980000055	"2017-12-14 09:30"	36.73199802697828	0.07177263283487045		81.61011262209837	67.70370633992523	null	null	null	null
537	1513241100	14315.69	14349.94	14345.92	14338.93	13.929606489999955	"2017-12-14 09:45"	36.00798103041722	-0.019710798090245417	"max"	76.46971134270385	67.72082700099217	null	null	null	null
538	1513242000	14338.92	14349.44	14338.93	14349.44	13.587752749999945	"2017-12-14 10:00"	33.890763408730976	-0.05879856523746097		80.69458106833903	68.22258034608342	null	null	null	null
539	1513242900	14341.71	14380	14349.44	14341.75	19.117539110000013	"2017-12-14 10:15"	29.772577285576773	-0.12151352489431594		83.9545273442933	67.397079989596	null	null	null	null
540	1513243800	14115	14350	14341.75	14115	18.17541990999999	"2017-12-14 10:30"	10.568349830555434	-0.6450307365336747		76.84549177282337	48.689112039557095	null	null	null	null
541	1513244700	14102.77	14197	14137.93	14140.07	16.160647009999963	"2017-12-14 10:45"	-1.0383220338770371	-1.0982482649159682		70.31574583408178	50.330704167680395	null	null	null	null
542	1513245600	14074.99	14165.77	14140.08	14075	11.779500269999962	"2017-12-14 11:00"	-13.024709995568145	-11.543998461570345		69.58145122979042	46.19925984446027	null	null	null	null
543	1513246500	14066.04	14134.15	14075	14134	9.997126569999974	"2017-12-14 11:15"	-16.6732068886118	-0.2801211615679054		73.53591870161108	50.191598640337524	null	null	null	null
544	1513247400	14128	14172.55	14134	14165.79	11.34952315999998	"2017-12-14 11:30"	-16.60289197696808	0.0042172397975669	"min"	74.09343177608619	52.24775497737399	null	null	null	null
545	1513248300	14165.8	14245.66	14165.8	14207.51	9.837961679999973	"2017-12-14 11:45"	-13.53383314441836	0.1848508583207788		74.10109835952744	54.88019908843894	null	null	null	null
546	1513249200	14138.29	14207.52	14207.52	14159.68	9.907456569999978	"2017-12-14 12:00"	-14.430130304471973	-0.06622640832713869	"max"	70.19145072342145	51.382960567104945	null	null	null	null
547	1513250100	14080	14159.53	14159.53	14080.01	12.217494639999968	"2017-12-14 12:15"	-19.763915630862	-0.3696283549662099		62.70965712215102	46.111859637545656	null	null	null	null
548	1513251000	14080	14175	14080.01	14174.99	13.005191059999968	"2017-12-14 12:30"	-16.408625783700415	0.16976847654227947	"min"	60.94387009705676	52.383251985357305	null	null	null	null
549	1513251900	14171.45	14189.9	14175	14175.19	10.755959259999967	"2017-12-14 12:45"	-13.794321390613689	0.15932500549093256		56.782372457760744	52.39581513179305	null	null	null	null
550	1513252800	14150	14189.17	14165.49	14170	7.84392855999998	"2017-12-14 13:00"	-12.09403564030869	0.12325983295285223		49.42544340229284	52.01231377095735	null	null	null	null
551	1513253700	14169.99	14282.57	14170	14280.48	20.881154250000066	"2017-12-14 13:15"	-3.6464169290504387	0.6984946102773874		58.929016206599904	58.907334990528035	null	null	null	null
